,speed,m0_current,m1_current,heading,acceleration,latitude,longitude,degrees
253,1.2619589675,0.1882320059,-0.09243423449999999,1.2292380157,0.6365862025,45.3599808497,11.0204943144,240.69164391236427
254,1.488052221,-1.9161879869,2.0456505178,1.2508207045,0.4235407754,45.3599881976,11.0204926224,242.96744935227332
255,1.6383673506,0.4496935693,-0.35807844240000003,1.2244411351,0.4304702807,45.3599958174,11.0204912652,240.09932144080847
256,1.7911472359,-0.3156649243,0.4195236193,1.2174592107,0.1087643141,45.3600034463,11.0204894195,243.6005310715805
257,1.8294995319999998,-1.2725674242,1.391733849,1.2186101975,0.41474374399999997,45.360011283199995,11.0204873899,244.51945895506697
258,1.9766856457,-0.5662570296,0.6741244886,1.2233061729,-0.2321411328,45.360018996899996,11.020485414000001,244.3676511675994
259,1.89378129,0.0951262715,0.002160928,1.2381430837,-1.0228910569,45.36002616729999,11.0204836594,243.75010769578887
260,1.5296151088999999,-1.291314917,1.4107812485,1.2193357601,-0.3499099583,45.360033175299996,11.0204821969,241.78787672434458
261,1.4048215619,-1.5828950984999999,1.7070258872,1.2138636045,-0.4462349956,45.3600399061,11.0204804847,244.27234505747057
262,1.2457661642,0.2632591373,-0.1686615875,1.2011582052,0.7544041733,45.3600470322,11.0204785764,244.9915022082261
263,1.5137660894999998,-2.2841702399,2.4195194446,1.2386732487,0.0799650937,45.3600541708,11.020476441600001,246.64930679972565
264,1.5418747915,0.23423675510000003,-0.1391749294,1.2524992389,0.2708131694,45.3600615357,11.020474914100001,241.71717503100226
265,1.6378662419,0.1670319175,-0.0708950047,1.2226830856,-0.5608257501,45.3600686172,11.0204736814,239.87471858333362
266,1.438052061,-1.5880418334,1.7122549552000002,1.2541315225,0.09395515859999999,45.3600756973,11.0204719381,243.83251296195056
267,1.4711368888999998,0.47602181229999996,-0.3848278627,1.1643128781,-0.04951672519999999,45.360082804300006,11.020470728800001,239.6567424039182
268,1.4531902052,0.071585069,0.026078722999999998,1.1867889487,-0.0305138267,45.360089689,11.0204680338,251.37774492709622
269,1.4420026621000002,-1.6546892628999998,1.7799685548,1.2202114642,0.1221973975,45.360096704499995,11.0204656853,248.50842062415484
270,1.4851329715000001,-0.6399463816,0.7489926615000001,1.1879688597,0.6081473819,45.36010412899999,11.0204638125,244.1572927610364
271,1.7011108214,0.34618288350000004,-0.2529118789,1.1540941037999999,1.2730686305,45.3601121525,11.0204611502,248.35650493762788
272,2.1535944975,-0.287943161,0.3913583864,1.1744632327,-0.7033966345,45.360119686800005,11.020458004000002,252.66461433605676
273,1.9030692815,-1.0425808386,1.1580681295,1.1953749585,0.7858572468,45.3601277091,11.0204550702,250.08774892516772
274,2.1822567498,0.1168651877,-0.019925749399999998,1.1661761827,-3.5069139125,45.3601339175,11.020453124600001,247.4000451528779
275,0.9345485269,-1.0412058986,1.1566711943,1.1903891593,0.9864524989,45.360140574300004,11.0204505504,251.14160185117754
276,1.2850857167,0.7662827946999999,-0.6797321987,1.2002497473,0.1661825549,45.360147387,11.020448330999999,248.0442587532167
277,1.3438611058,-0.6800797654,0.7897680658,1.221313932,0.8219136086,45.360154665299994,11.020446137999999,246.7679021153748
278,1.6358734608,-0.3346539605,0.4388164264,1.2235617663,-0.254174666,45.3601618551,11.0204443437,244.01261516182294
279,1.5451319981,1.1730049112,-1.0929607172,1.2187866752,-0.5563043708,45.3601687481,11.0204426613,243.71622209740056
280,1.3469260265,-0.1303081479,0.2312016595,1.2097541403,-0.2527494486,45.360175494399996,11.020440936099998,244.34456774506972
281,1.2566914993,-1.1280500820000001,1.2449046386,1.1960729506,0.5100367274000001,45.36018249600001,11.020438990499999,245.52951317305542
282,1.4377723724,-0.3602761532,0.46484850159999996,1.1533854548,0.6637636237,45.360189820200006,11.020436708,247.3090255170976
283,1.6735323624,0.9458796873,-0.8622021329,1.1528415225,-0.43868298159999997,45.360196780600006,11.020433788699998,252.75393459502916
284,1.5171631403999999,-0.9218462423,1.0354021216,1.15075679,-0.6458801028,45.3602033987,11.0204310038,252.8213839549847
285,1.2870959783,0.2370423759,-0.1420254322,1.1528069248000001,0.7189211749,45.3602103875,11.0204280253,253.082824838633
286,1.5424749566,0.1506812796,-0.054282803,1.1808043414,0.8101187059999999,45.3602178093,11.0204249015,252.82599191874218
287,1.8302919830000002,-1.4531676513999998,1.5752231683000002,1.1883578112,-0.49957416600000004,45.360225058500006,11.020422366099998,249.27723025273474
288,1.6522643768,0.2702824794,-0.1757972833,1.2356349559,-0.0048271501,45.3602323264,11.020419961500002,248.30690609080602
289,1.6502133272,0.332600706,-0.23911242489999998,1.188123203,-1.491967778,45.3602388942,11.020418551099999,242.1198961300758
290,1.1192012563,-1.7100956288999998,1.8362612658000002,1.1806968961,-0.4334735664,45.360245131000006,11.020416484,248.33705453025362
291,0.9646849711,-0.4906353296,0.5972930555,1.1458267917,1.0201171166,45.360251892700006,11.0204141173,249.2908388472681
292,1.3271963281,0.6213381062,-0.5324688057,1.1331935082,1.4387542475,45.360259300900005,11.020410865599999,253.69823332300263
293,1.8386127181,-0.6146214732,0.7232626262999999,1.139783555,0.34118942119999995,45.3602668367,11.020407309500001,255.26235090366407
294,1.9596362962,0.5096706818,-0.4190150188,1.161127326,0.6622564972999999,45.360274745299996,11.0204037139,254.4486488154954
295,2.1948602163,-0.7355047116,0.8460796542,1.1802188543,0.38799224979999997,45.3602829431,11.0204004383,251.780197834673
296,2.3325310916,0.7696829842,-0.6831867816,1.1928920459,-0.0572489391,45.360291178900006,11.0203975457,249.35243323104675
297,2.3118341369,0.1267684717,-0.0299874579,1.1963192335,-1.1943103070999999,45.3602988155,11.020395105499999,247.7207662511892
298,1.8866958459999998,-1.4724353917,1.5947991379,1.2164577007,-0.3301534965,45.3603062841,11.0203927824,247.2782497320628
299,1.7689294745,0.1734235304,-0.0773888654,1.1963473069,0.0263638144,45.360313817,11.020390813099999,244.65074900519247
300,1.7779727385,-0.2070818247,0.3092034977,1.2131969871,-0.6816415920000001,45.3603209333,11.0203886002,247.27371674681268
301,1.5351855731,-1.4046917262,1.5259717656,1.1905615949,-0.1018402234,45.3603280349,11.0203866869,245.07849870377225
302,1.4986279453,-0.11507232630000001,0.2157221079,1.1674781584,-0.4359799831,45.3603348471,11.0203844706,248.02192273860396
303,1.3432201528,0.8847134375,-0.8000573964,1.1578373869,0.4081582567,45.3603418103,11.0203818009,250.97688911858913
304,1.4880638747,-0.9341649615000001,1.0479179054,1.1945990866,-0.0652268801,45.360348707600004,11.020378987,252.19404658309924
305,1.4645292463,-0.49829040090000004,0.6050705863,1.1888915145999999,-0.6997107275,45.360355337399994,11.0203768966,247.50025227349812
306,1.2153150704,-0.5450197807,0.6525475038,1.1861192882,0.8189321193000001,45.3603623903,11.0203745725,248.23829332317658
307,1.5062669396000001,-1.7139603251,1.8401877862,1.1793614317,-0.326762462,45.3603692606,11.020372261099999,248.5946706100065
308,1.3897067251,0.6464214711,-0.5579534334,1.1997518034,-0.0151476898,45.3603761037,11.020369843,249.461535863287
309,1.3839847629,-0.0910480368,0.1913134978,1.1933628091,0.1137771476,45.360383061,11.0203677382,246.8322013306151
310,1.4241200737000002,-1.8211127438999999,1.9490543401,1.181151593,0.2035330796,45.360390110699996,11.020365493699998,247.66055660110393
311,1.4961806703,0.0019090554000000001,0.0968693554,1.2104562325,0.7731449629,45.3603975387,11.0203629022,249.232991199581
312,1.7708465065999999,-1.8114510033000002,1.9392380391,1.2354246407,-0.0938459006,45.360404995500005,11.020360843099999,245.43681024784135
313,1.7371323794,0.23667077050000002,-0.14164788220000002,1.1645020493,0.40483274950000003,45.360412725100005,11.020359179200002,242.14830445266864
314,1.8807932517,0.6668783487,-0.5787375631,1.1611433806,0.1759297313,45.36042035609999,11.0203561958,251.35340783437155
315,1.9430356138,-1.7054319811,1.8315230128,1.1912675054000001,-1.3235300171,45.3604272752,11.0203534314,251.77827655261925
316,1.4719351666999998,-0.0288412919,0.1281116212,1.18427762,-0.0117566553,45.360434276099994,11.020351166,247.93090496630708
317,1.4674193616,0.24841350129999998,-0.1535784634,1.1677993384999998,0.5744336188,45.3604415642,11.0203486805,248.83119252561647
318,1.6714055638,-1.5275816339,1.6508275637999998,1.1687139752,0.35426210490000004,45.360448989,11.020345839900001,250.93598581086923
319,1.7970789644,0.5959760372999999,-0.5067010155,1.1591452852,0.122836288,45.360456481499995,11.0203429908,250.81982015081718
320,1.8404365207,-1.6644624850999998,1.7898981209,1.1897610225,0.43381216969999997,45.3604641697,11.0203398799,252.0298842651299
321,1.9944050824000001,-0.1463800817,0.24753069870000002,1.1974738390000002,0.167804354,45.360472048599995,11.0203373008,248.1254788452402
322,2.0537573291999998,0.2550466578,-0.1603177316,1.1904000019,-0.3746956354,45.360479748500005,11.0203349279,247.1278764856422
323,1.9201477652,-0.3756420368,0.4804601957,1.1793766177,-0.7012178539,45.360487052399996,11.020332548599999,248.04340666269576
324,1.6703975194999998,0.4860737385,-0.3950405913,1.1728385111,0.1891826148,45.360494424799995,11.020329943699998,249.4599111085046
325,1.7373537995,-0.2194005439,0.3217192815,1.1760678753,-0.6931907674,45.360501408100006,11.0203273612,250.29493980129274
326,1.4904587081,-1.7195158259,1.8458321593,1.1857194338,-0.1072626022,45.3605083434,11.020324853,249.88288012918463
327,1.4519723944999998,0.19378750670000003,-0.09807860759999999,1.1865308327,0.0417790967,45.360515327899996,11.020322496099999,248.6468230975782
328,1.46649872,0.6117321065,-0.5227091372,1.1564917565000001,0.3428439839,45.3605224974,11.0203200915,248.54109146974773
329,1.5881108094,-2.0905452433000002,2.2227969964,1.1852617261,-0.19657622530000002,45.360529469300005,11.020317223,252.36409573793964
330,1.517856535,0.4082781468,-0.3160004905,1.2025784031,0.8600176965,45.3605369885,11.0203146771,248.70540909733495
331,1.8234221323,-1.1606956168,1.2780724096,1.2255734656000001,0.49827458840000005,45.36054482350001,11.0203123615,246.46481437852097
332,2.0003193304,1.1110397098,-1.0300042481,1.208277225,-0.6934201128,45.36055233890001,11.020310564,243.4510606317672
333,1.7533426632,-0.9708795756,1.0852198493,1.2088059057,-0.1689564952,45.3605597235,11.0203084852,245.7221632745324
334,1.69291245,0.41550587200000005,-0.3233438388,1.2015109326,-0.1092939466,45.3605670499,11.0203064324,245.65245663532835
335,1.6537036076,-1.2110109888,1.329192685,1.2089214286,-0.5793044307999999,45.3605740466,11.0203043461,246.60370863626025
336,1.4473167451,-2.067840153,2.199728689,1.2517862298,0.2413095313,45.360581190299996,11.020302346400001,245.63825994481198
337,1.5328140469999998,-0.046975635700000004,0.1465360631,1.2272307834,0.2904877221,45.3605885736,11.020301048499999,239.97008069511958
338,1.6358035387,-1.5138136536000002,1.6368393347999999,1.2235664764,-0.3066947459,45.360595747,11.020299361700001,243.23250618852683
339,1.5263812097,0.11156981070000001,-0.014545661299999998,1.2203794101,-0.10744280210000001,45.360602854300005,11.020297627,243.71618410872003
340,1.4878308009,-0.24342483339999998,0.34612789159999996,1.2389704024,0.7001148581000001,45.360610333000004,11.020295743499998,244.13588570594226
341,1.7365205606,-1.5825049129,1.7066294596,1.2040105065,-1.1756350447,45.3606172099,11.0202943222,241.67732911230289
342,1.3180248735,0.4414067688,-0.3496590765,1.1844346116,-0.2324523872,45.3606238916,11.020292370999998,246.2789390303735
343,1.2350098077,-0.1706830752,0.2722224713,1.2021739840999999,0.4760444735,45.3606307788,11.0202900249,248.8112257875801
344,1.4039999766999998,-1.6404567759,1.7655083883000002,1.2198277956,1.109741994,45.3606383075,11.0202877923,246.5174717400669
345,1.7983900046,-0.5366029182000001,0.6439959954,1.184262873,-0.2093540364,45.3606457653,11.020285904000001,244.20856649689514
346,1.7235907908,0.1399233031,-0.0433527293,1.1841748745,0.041041915299999995,45.3606531531,11.0202833842,248.83326821682442
347,1.7378549081999999,-0.10732435359999999,0.2078501896,1.2096335399,-0.50060622,45.3606602729,11.0202809542,248.8448614561392
348,1.5594602108000002,-1.5115654409000001,1.6345551571,1.2147079472,-0.3047616924,45.3606672939,11.020279001199999,245.54473265430647
349,1.4507254496000002,0.683879296,-0.5960104774,1.2257530927,0.4452794361,45.36067456600001,11.0202770689,244.88045409895244
350,1.6087728031,0.2861871908,-0.191956425,1.2281872091,-0.2125812528,45.3606817462,11.0202753547,243.42744578532626
351,1.5328257007,-0.9982111532,1.1129886547,1.187497684,-1.2708297373000002,45.360688242200006,11.0202738423,243.1061366432673
352,1.0804702151999999,-1.308501667,1.4282429379,1.1810080648999999,0.5908481915,45.360694966800004,11.020271603,248.41782127075066
353,1.2902949164,0.0965569523,0.0007073603,1.2059679061,1.1905206946,45.3607023083,11.0202690391,249.25092812947088
354,1.7134171188,-1.7673042811000002,1.8943850944,1.2135789001000001,-0.3461257604,45.360709531400005,11.020266964700001,246.02352096887176
355,1.5899695731,0.8563042042,-0.7711936958,1.1984902892,-0.1208595038,45.3607167067,11.0202650383,245.02818918136882
356,1.5466469778999998,-1.04061133,1.1560671143,1.2061066028,-1.4831216011000001,45.360723049300006,11.020263099600001,246.99646887383702
357,1.0187814034,0.3929122633,-0.3003887963,1.2021171787,0.5174740687,45.360729686499994,11.0202611958,246.00489380209973
358,1.2025076643000001,-0.28480309530000003,0.3881680885,1.2119621869,0.6587016447,45.3607366683,11.0202591244,246.52486806259444
359,1.436467159,-1.6954543759,1.8213857941999998,1.1801566087,0.8569542981999999,45.360744134399994,11.0202570902,245.24076713127866
360,1.7409431362999999,0.3150423505,-0.2212731855,1.1593277935,0.4558784666,45.360751756999996,11.0202544118,249.3602599522879
361,1.9027604587,0.5093176566,-0.41865634630000004,1.1682212332,-0.0588707382,45.3607592783,11.020251372,252.0065324142097
362,1.8814866463,-2.0064323597,2.1373385449,1.1831095016,-0.0592475198,45.3607667984,11.020248503,250.88239730394957
363,1.8600788164,-0.029101415699999997,0.1283759062,1.1952185947,0.1307650836,45.360774435399996,11.020245876099999,248.98168751334174
364,1.9062565659000001,-2.1714437401,2.30498964,1.2269685436,-0.49698584009999996,45.3607818411,11.0202435524,247.4203876197366
365,1.7291496013,0.5166197029,-0.42607520460000003,1.2711243869,-0.3646372046,45.360789124700005,11.020241835,243.26743810119
366,1.5991177203,-0.1013229263,0.2017527564,1.2500193021,-0.7236281687,45.3607960811,11.0202409343,237.3774926798535
367,1.3413963502,-0.9138195656,1.0272470406999998,1.2047991931,0.4026375871,45.360803229700004,11.0202396472,240.20670641756794
368,1.4842764252,1.1370520882,-1.0564327508,1.2236376201,0.7360074018,45.36081068560001,11.0202374845,246.1756252107682
369,1.7457328032,-0.29452057670000004,0.39804102210000003,1.1799034739,-0.422694336,45.3608179562,11.020235711199998,243.70683404566006
370,1.5950505822999999,-0.6940707089,0.8039828247,1.1967290276,0.22286361429999998,45.360825235200004,11.020233148900001,249.39271281484127
371,1.6739868563,0.30142301239999997,-0.2074359766,1.2210452323,-0.5894611524,45.3608322451,11.020230975699999,247.22441307151212
372,1.4639873497,-1.3586869769999999,1.4792310707,1.2254401115,0.2470595463,45.3608394441,11.0202291743,244.04860241213257
373,1.5515298743000001,-1.8849917131,2.0139551919,1.2390541225,0.916862574,45.360847148000005,11.0202273292,243.46875474996114
374,1.877314625,-0.3257168505,0.4297363479,1.2646022706,1.0539946976999999,45.360855451400006,11.020225614700001,241.66657277074228
375,2.2518758982,-0.18056777899999998,0.2822653024,1.2535195088,-0.2823841413,45.3608636437,11.020224426199999,238.25461013250555
376,2.1511006077,0.9458053662,-0.8621266229000001,1.2615122408,-1.0289523263,45.360871258,11.0202231194,239.7384804265787
377,1.7847784938999998,-2.4200663368,2.5575894941,1.2394837099,-0.7196801527,45.3608784904,11.0202220167,238.6689356225952
378,1.5284613935,0.0863935444,0.011033353899999999,1.2856864457,0.0746737694,45.3608857296,11.020220529400001,241.60991558354075
379,1.5546880244999999,0.9329663993999999,-0.8490822690000001,1.2658301648,-1.2718454094,45.3608923306,11.0202199037,235.4148121666234
380,1.1019712745,-0.8730358723,0.9858109239,1.252486676,-0.1156992339,45.3608988497,11.0202189771,238.0896165477009
381,1.0604841356,-0.0935006325,0.19380532809999998,1.2229402592,2.6084645609,45.3609067736,11.0202175975,239.8765479155348
382,1.9879547646,0.6012714143,-0.5120811036,1.2148721714,-0.6318572743,45.360914298000004,11.0202157495,243.79877984260787
383,1.7628753822,-0.7376042822,0.8482128119,1.2251101111,-1.2402612815,45.360921134399995,11.0202139357,244.85909385356229
384,1.3213927901,-0.7697481498000001,0.8808708903,1.2126886734,0.35100212490000005,45.360928181000006,11.0202122423,243.51276897197368
385,1.4459066484999998,0.3205978514,-0.22691755859999999,1.2146460535999999,0.9060014345,45.3609356897,11.02021021,245.14478135320502
386,1.7678282007,0.1424130593,-0.0458823146,1.1764759122,-0.0220444314,45.360943190600004,11.020208215699999,244.8890483261904
387,1.7596531367,-0.9164208034,1.0298898909999998,1.1845174636,-0.24477150760000002,45.3609504567,11.0202055953,249.83100881872022
388,1.6722562831999999,-2.0884456727000003,2.2206638387,1.2025701998,-0.5262273693,45.3609574653,11.0202032093,248.80057101676715
389,1.4847483997,-0.1648302901,0.2662760582,1.2224894462,0.6689894208,45.3609648801,11.0202010177,246.466152337803
390,1.7223671533000002,-2.0484609311,2.1800394544,1.1842047349,-1.2253702170999998,45.360971678599995,11.0201993405,243.858231656799
391,1.2861811636,0.1077794355,-0.010694650900000002,1.1456173982,0.5069733290999999,45.3609786585,11.020196958800001,248.84080369071086
392,1.4661724166999999,-0.6190621578,0.7277743492000001,1.1534927241,0.7651342583,45.3609859174,11.020193768599999,253.72491628351457
393,1.7379889256999999,-0.45661485469999996,0.5627283493999999,1.1312914456999998,0.6146345783,45.3609935283,11.0201905786,252.74029823153296
394,1.9562742063999998,0.38685509520000005,-0.2942347307,1.1473685297,0.030016957799999997,45.3610010664,11.020186983599999,255.49697036739252
395,1.9666168569,-1.4541709859999998,1.5762425534,1.1803231654000002,0.2578223948,45.3610088042,11.020183618099999,253.5062818502585
396,2.0579876189,-0.8001640522,0.9117733611,1.2106046509000001,-0.6218807525,45.361016328000005,11.0201809775,249.3393524999799
397,1.8364567853,0.5928359716,-0.5035107177,1.2142416848,-0.2277999534,45.3610238124,11.020178913499999,245.41745128820472
398,1.7550965436000001,-1.7265763286000002,1.85300561,1.2060683911,-0.13912522089999999,45.3610312298,11.0201769341,244.94170533935522
399,1.7052770159000001,1.4698618896000002,-1.3945665663999998,1.1818656443,0.1252607958,45.3610386946,11.0201747921,246.01065948663052
400,1.7494969453,0.5876334959,-0.4982250171,1.1535452087,0.2190957982,45.361046209099996,11.020172183900002,249.14132338164052
401,1.8270930449,-2.0159268778,2.1469849484,1.1787476742,0.1046360982,45.3610536835,11.0201690521,252.7338561516852
402,1.863976976,0.5329145999,-0.44263077380000004,1.1733739935,0.5084640737,45.361061514,11.0201662729,249.54078469242395
403,2.0444984719,-1.6256668806999999,1.7504818966999998,1.2279789523,-0.45748929850000003,45.361069083000004,11.020163484000001,250.22699922944742
404,1.8814400315000002,-0.1636968936,0.26512453059999996,1.2723040477,-0.0021732970000000002,45.361076796899994,11.020161684100001,243.13395188006382
405,1.8803329309,1.0150540335,-0.9324830728,1.2349914891,-0.33503527559999996,45.361084399300005,11.020160721099998,237.21923841984244
406,1.7608301595,-1.7425739413999999,1.8692591392,1.1889858773,0.3334244437,45.3610921255,11.0201590498,242.2059256455419
407,1.8790918128,-0.8277743339,0.939825329,1.1802563753,-0.2032600034,45.3610996302,11.020156578699998,248.22535231749367
408,1.8064601855000002,-0.43589785329999997,0.5416799347,1.1623569058,0.5147055429999999,45.361107382600004,11.0201538566,249.34770307310535
409,1.9892017094999999,0.3690551963,-0.2761500838,1.188937795,-0.19539673510000002,45.361114970900005,11.020150848399998,251.62466577065456
410,1.9193669678999998,-0.18396796850000002,0.28571988530000003,1.219578419,-1.4526514362,45.36112186770001,11.0201485765,248.23258804535098
411,1.4023393258,-2.0508949465,2.1825124072,1.2115896613,-0.4773931965,45.3611285784,11.0201468734,244.24036933936395
412,1.2322012681999999,0.21069555260000003,-0.11525713439999999,1.2124930042,0.6480698506,45.3611356214,11.020144947999999,245.28980620840667
413,1.4623791403,-2.1981064279,2.3320788554,1.2193187879,0.8098238335,45.361143102700005,11.020142919500001,245.17058166665345
414,1.7500912835,0.21116005940000002,-0.1157290719,1.2309686012999999,0.236182025,45.36115072689999,11.0201409796,244.27541096475082
415,1.8337647828,0.7531651239,-0.6664046822999999,1.2365497575,0.5455852531000001,45.361158671300004,11.0201391837,242.73810147333072
416,2.0274899103,-1.2693158769,1.3884302862,1.218112237,-0.7732322866,45.3611662067,11.0201375821,241.99928186400663
417,1.7521248525,0.566879334,-0.4771388474,1.191736843,0.4788129993,45.36117396229999,11.020135585899999,244.43395816304013
418,1.9220997584000001,-0.2131389928,0.3153575634,1.1987662571,0.3557856131,45.3611818388,11.020133046300002,247.87074730122725
419,2.0483150556,-1.3895488059,1.5105866015,1.1911915216,-0.3496969947,45.3611895475,11.020130695299999,246.9606621001135
420,1.9235972576,0.2977069584,-0.20366047620000002,1.1826438211,1.0688202349,45.36119780640001,11.0201280212,247.94112545676026
421,2.3034318259,-1.0298347732,1.1451181631,1.1502084112,-0.4853383739,45.361205778199995,11.0201252698,249.04168544172688
422,2.1304677483,0.027382606,0.07098830019999999,1.1377846678,-0.4666467297,45.3612133884,11.0201220157,253.15141492419116
423,1.9641521012999998,0.5411642399000001,-0.4510123847,1.1221916789,-0.6811173742000001,45.3612205934,11.0201187022,254.69717929708406
424,1.7215513949,-1.0996408487,1.2160409381,1.1479440873,-0.09505815449999999,45.361227685900005,11.0201151489,256.6105949934772
425,1.6874060811000002,-1.1632968547,1.2807152599,1.0706404456,0.3195654332,45.3612350462,11.0201119586,253.43417592930314
426,1.8007382233000002,0.3305197157,-0.2369981447,1.0233353048,1.8657788647,45.3612429912,11.020106851500001,262.73318511134903
427,2.4640429913,0.1376379299,-0.0410307966,1.099775945,1.0594498401999999,45.3612511387,11.0201004728,268.0574889504368
428,2.8405446038999997,-0.2410837194,0.3437493264,1.1767744935,-2.2829961928,45.3612586225,11.0200962709,259.3127337826469
429,2.0281716512,-1.2083725904,1.3265120797,1.2084818370000001,-1.5119372033,45.3612656169,11.020093753800001,249.7924654810427
