seconds,x,y,z
1398846691.009679843, 18.6233, 118.527, 0.080791
1398846691.110225042, 18.6233, 118.527, 0.080791
1398846691.210807990, 18.6233, 118.527, 0.080791
1398846691.311370613, 18.6233, 118.527, 0.080791
1398846691.411974153, 18.6233, 118.527, 0.080791
1398846691.512501293, 18.6233, 118.527, 0.080791
1398846691.613098193, 18.6233, 118.527, 0.080791
1398846691.713656611, 18.6233, 118.527, 0.080791
1398846691.814230596, 18.6233, 118.527, 0.080791
1398846691.914798785, 18.6233, 118.527, 0.080791
1398846692.005365549, 18.6233, 118.527, 0.080791
1398846692.105928607, 18.6233, 118.527, 0.080791
1398846692.206529576, 18.6233, 118.527, 0.080791
1398846692.307143416, 18.6233, 118.527, 0.080791
1398846692.407725515, 18.6233, 118.527, 0.080791
1398846692.508214198, 18.6233, 118.527, 0.080791
1398846692.608757060, 18.6233, 118.527, 0.080791
1398846692.709311930, 18.6233, 118.527, 0.080791
1398846692.809924996, 18.6233, 118.527, 0.080791
1398846692.910467398, 18.6233, 118.527, 0.080791
1398846693.000998093, 18.6233, 118.527, 0.080791
1398846693.101551003, 18.6233, 118.527, 0.080791
1398846693.202146452, 18.6233, 118.527, 0.080791
1398846693.302732864, 18.6233, 118.527, 0.080791
1398846693.403301932, 18.6233, 118.527, 0.080791
1398846693.503871049, 18.6233, 118.527, 0.080791
1398846693.604384073, 18.6233, 118.527, 0.080791
1398846693.704821476, 18.6233, 118.527, 0.080791
1398846693.805416886, 18.6233, 118.527, 0.080791
1398846693.905932941, 18.6233, 118.527, 0.080791
1398846694.006523864, 18.6233, 118.527, 0.080791
1398846694.113827173, 18.6233, 118.527, 0.080791
1398846694.214374423, 18.6233, 118.527, 0.080791
1398846694.314985914, 18.6233, 118.527, 0.080791
1398846694.415538666, 18.6233, 118.527, 0.080791
1398846694.516102917, 18.6233, 118.527, 0.080791
1398846694.616581947, 18.6233, 118.527, 0.080791
1398846694.717147035, 18.6233, 118.527, 0.080791
1398846694.817639884, 18.6233, 118.527, 0.080791
1398846694.918198255, 18.6233, 118.527, 0.080791
1398846695.008690677, 18.6233, 118.527, 0.080791
1398846695.109242588, 18.6233, 118.527, 0.080791
1398846695.209754827, 18.6233, 118.527, 0.080791
1398846695.310450037, 18.6233, 118.527, 0.080791
1398846695.411011638, 18.6233, 118.527, 0.080791
1398846695.511605951, 18.6233, 118.527, 0.080791
1398846695.612169540, 18.6233, 118.527, 0.080791
1398846695.712678417, 18.6233, 118.527, 0.080791
1398846695.813250765, 18.6233, 118.527, 0.080791
1398846695.913784525, 18.6233, 118.527, 0.080791
1398846696.004286898, 18.6233, 118.527, 0.080791
1398846696.104870295, 18.6233, 118.527, 0.080791
1398846696.205449679, 18.6233, 118.527, 0.080791
1398846696.305922949, 18.6233, 118.527, 0.080791
1398846696.406448966, 18.6233, 118.527, 0.080791
1398846696.506954023, 18.6233, 118.527, 0.080791
1398846696.607500530, 18.6233, 118.527, 0.080791
1398846696.708058085, 18.6233, 118.527, 0.080791
1398846696.808592169, 18.6233, 118.527, 0.080791
1398846696.909161073, 18.6233, 118.527, 0.080791
1398846697.009748080, 18.6233, 118.527, 0.080791
1398846697.110320968, 18.6233, 118.527, 0.080791
1398846697.210875550, 18.6233, 118.527, 0.080791
1398846697.311459172, 18.6233, 118.527, 0.080791
1398846697.412040013, 18.6233, 118.527, 0.080791
1398846697.512598401, 18.6233, 118.527, 0.080791
1398846697.613307360, 18.6233, 118.527, 0.080791
1398846697.713851810, 18.6233, 118.527, 0.080791
1398846697.814438367, 18.6233, 118.527, 0.080791
1398846697.915006481, 18.6233, 118.527, 0.080791
1398846698.005520372, 18.6233, 118.527, 0.080791
1398846698.106119445, 18.6233, 118.527, 0.080791
1398846698.206675533, 18.6233, 118.527, 0.080791
1398846698.307210341, 18.6233, 118.527, 0.080791
1398846698.407812776, 18.6233, 118.527, 0.080791
1398846698.508429713, 18.6233, 118.527, 0.080791
1398846698.608997531, 18.6233, 118.527, 0.080791
1398846698.709579857, 18.6233, 118.527, 0.080791
1398846698.810198373, 18.6233, 118.527, 0.080791
1398846698.910759982, 18.6233, 118.527, 0.080791
1398846699.001187337, 18.6233, 118.527, 0.080791
1398846699.101806327, 18.6233, 118.527, 0.080791
1398846699.202395826, 18.6233, 118.527, 0.080791
1398846699.302984418, 18.6233, 118.527, 0.080791
1398846699.403497044, 18.6233, 118.527, 0.080791
1398846699.504103778, 18.6233, 118.527, 0.080791
1398846699.604663390, 18.6233, 118.527, 0.080791
1398846699.705267732, 18.6233, 118.527, 0.080791
1398846699.805838716, 18.6233, 118.527, 0.080791
1398846699.906388313, 18.6233, 118.527, 0.080791
1398846700.006930006, 18.6233, 118.527, 0.080791
1398846700.107467013, 18.6233, 118.527, 0.080791
1398846700.208083904, 18.6233, 118.527, 0.080791
1398846700.308637514, 18.6233, 118.527, 0.080791
1398846700.409190368, 18.6233, 118.527, 0.080791
1398846700.509729347, 18.6233, 118.527, 0.080791
1398846700.610257669, 18.6233, 118.527, 0.080791
1398846700.710790823, 18.6233, 118.527, 0.080791
1398846700.811311003, 18.6233, 118.527, 0.080791
1398846700.911805026, 18.6233, 118.527, 0.080791
1398846701.002304427, 18.6233, 118.527, 0.080791
1398846701.102849673, 18.6233, 118.527, 0.080791
1398846701.203318465, 18.6233, 118.527, 0.080791
1398846701.303872033, 18.6233, 118.527, 0.080791
1398846701.404394032, 18.6233, 118.527, 0.080791
1398846701.504942478, 18.6233, 118.527, 0.080791
1398846701.605496729, 18.6233, 118.527, 0.080791
1398846701.706047902, 18.6233, 118.527, 0.080791
1398846701.806594712, 18.6233, 118.527, 0.080791
1398846701.907143450, 18.6233, 118.527, 0.080791
1398846702.007699968, 18.6233, 118.527, 0.080791
1398846702.108242893, 18.6233, 118.527, 0.080791
1398846702.208792072, 18.6233, 118.527, 0.080791
1398846702.309358204, 18.6233, 118.527, 0.080791
1398846702.409968645, 18.6233, 118.527, 0.080791
1398846702.510532825, 18.6233, 118.527, 0.080791
1398846702.611096863, 18.6233, 118.527, 0.080791
1398846702.711682180, 18.6233, 118.527, 0.080791
1398846702.812250356, 18.6233, 118.527, 0.080791
1398846702.912770135, 18.6233, 118.527, 0.080791
1398846703.003320378, 18.6233, 118.527, 0.080791
1398846703.103878545, 18.6233, 118.527, 0.080791
1398846703.204511267, 18.6233, 118.527, 0.080791
1398846703.305084444, 18.6233, 118.527, 0.080791
1398846703.405678574, 18.6233, 118.527, 0.080791
1398846703.506285741, 18.6233, 118.527, 0.080791
1398846703.606858069, 18.6233, 118.527, 0.080791
1398846703.707414284, 18.6233, 118.527, 0.080791
1398846703.807921209, 18.6233, 118.527, 0.080791
1398846703.908577306, 18.6233, 118.527, 0.080791
1398846704.009150061, 18.6233, 118.527, 0.080791
1398846704.109661685, 18.6233, 118.527, 0.080791
1398846704.210311431, 18.6233, 118.527, 0.080791
1398846704.310934472, 18.6233, 118.527, 0.080791
1398846704.411490571, 18.6233, 118.527, 0.080791
1398846704.512079570, 18.6233, 118.527, 0.080791
1398846704.612634384, 18.6233, 118.527, 0.080791
1398846704.713227179, 18.6233, 118.527, 0.080791
1398846704.813787837, 18.6233, 118.527, 0.080791
1398846704.914346678, 18.6233, 118.527, 0.080791
1398846705.004848428, 18.6233, 118.527, 0.080791
1398846705.105430526, 18.6233, 118.527, 0.080791
1398846705.206028773, 18.6233, 118.527, 0.080791
1398846705.306533315, 18.6233, 118.527, 0.080791
1398846705.407113043, 18.6233, 118.527, 0.080791
1398846705.507699374, 18.6233, 118.527, 0.080791
1398846705.608252265, 18.6233, 118.527, 0.080791
1398846705.708809242, 18.6233, 118.527, 0.080791
1398846705.809384567, 18.6233, 118.527, 0.080791
1398846705.909921651, 18.6233, 118.527, 0.080791
1398846706.000486927, 18.6233, 118.527, 0.080791
1398846706.101054672, 18.6233, 118.527, 0.080791
1398846706.201620885, 18.6233, 118.527, 0.080791
1398846706.302265906, 18.6233, 118.527, 0.080791
1398846706.402763201, 18.6253, 118.527, 0.080791
1398846706.503373178, 18.6313, 118.528, 0.080791
1398846706.603922431, 18.6402, 118.528, 0.080791
1398846706.704507914, 18.6522, 118.529, 0.080791
1398846706.805066173, 18.6662, 118.53, 0.080791
1398846706.905588289, 18.6841, 118.532, 0.080791
1398846707.006168700, 18.705, 118.534, 0.080791
1398846707.106743577, 18.7289, 118.536, 0.080791
1398846707.207335219, 18.7549, 118.538, 0.080791
1398846707.307919695, 18.7848, 118.54, 0.080791
1398846707.408454860, 18.8147, 118.542, 0.080791
1398846707.509048016, 18.8446, 118.545, 0.080791
1398846707.609567744, 18.8745, 118.547, 0.080791
1398846707.710123595, 18.9044, 118.55, 0.080791
1398846707.810704644, 18.9343, 118.552, 0.080791
1398846707.911287976, 18.9642, 118.555, 0.080791
1398846708.001790461, 18.9941, 118.557, 0.080791
1398846708.102377127, 19.024, 118.559, 0.080791
1398846708.202918005, 19.0539, 118.562, 0.080791
1398846708.303470852, 19.0838, 118.564, 0.080791
1398846708.403984389, 19.117, 118.586, 0.079166
1398846708.504554471, 19.1529, 118.589, 0.079166
1398846708.605111190, 19.1918, 118.592, 0.079166
1398846708.705660889, 19.2327, 118.596, 0.079166
1398846708.806187690, 19.2715, 118.599, 0.079166
1398846708.906743434, 19.3074, 118.602, 0.079166
1398846709.007302794, 19.3362, 118.61, 0.0801878
1398846709.107866623, 19.3557, 118.63, 0.0830352
1398846709.208421746, 19.3846, 118.632, 0.0830352
1398846709.308982645, 19.4145, 118.635, 0.0830352
1398846709.409539320, 19.4444, 118.637, 0.0830352
1398846709.510101536, 19.4743, 118.64, 0.0830352
1398846709.610694126, 19.4894, 118.651, 0.0812025
1398846709.711319869, 19.5157, 118.656, 0.0807601
1398846709.811863605, 19.5486, 118.659, 0.0807601
1398846709.912551832, 19.5845, 118.661, 0.0807601
1398846710.003023204, 19.6234, 118.665, 0.0807601
1398846710.123377545, 19.6642, 118.668, 0.0807601
1398846710.223947619, 19.7086, 118.672, 0.0794715
1398846710.324552515, 19.7555, 118.677, 0.0766759
1398846710.425123706, 19.8054, 118.681, 0.0766759
1398846710.525685759, 19.9051, 118.688, 0.0766759
1398846710.626203674, 19.955, 118.692, 0.0766759
