seconds,x,y,z
1398782519.104025108, 18.9191, 118.535, 0.0555328
1398782519.204579905, 18.949, 118.537, 0.0555328
1398782519.305099867, 18.979, 118.538, 0.0555328
1398782519.405620283, 19.0089, 118.54, 0.0555328
1398782519.506195660, 19.0389, 118.542, 0.0555328
1398782519.606788203, 19.0688, 118.543, 0.0555328
1398782519.707389804, 19.0988, 118.545, 0.0555328
1398782519.807934388, 19.1548, 118.563, 0.0615685
1398782519.908462556, 19.1848, 118.564, 0.0615685
1398782520.009022145, 19.2147, 118.566, 0.0615685
1398782520.109671017, 19.2446, 118.568, 0.0615685
1398782520.210197646, 19.2746, 118.57, 0.0615685
1398782520.310707165, 19.3045, 118.572, 0.0615685
1398782520.411304505, 19.343, 118.58, 0.0625153
1398782520.511806233, 19.3865, 118.591, 0.0640195
1398782520.612376952, 19.4165, 118.593, 0.0640195
1398782520.712887502, 19.4464, 118.595, 0.0640195
1398782520.813442640, 19.4763, 118.597, 0.0640195
1398782520.913957549, 19.5053, 118.599, 0.0640195
1398782521.004474675, 19.5362, 118.601, 0.0640195
1398782521.105037622, 19.5319, 118.615, 0.0622949
1398782521.205627420, 19.5619, 118.617, 0.0622949
1398782521.306175961, 19.5938, 118.619, 0.0622949
1398782521.406792208, 19.6297, 118.621, 0.0622949
1398782521.512676541, 19.6687, 118.623, 0.0622949
1398782521.613272713, 19.7106, 118.626, 0.0622949
1398782521.713776558, 19.7555, 118.629, 0.0622949
1398782521.814338094, 19.7852, 118.632, 0.0745386
1398782521.914895006, 19.834, 118.636, 0.109445
1398782522.005407535, 19.8838, 118.642, 0.126898
1398782522.105988529, 19.9334, 118.65, 0.161805
1398782522.206574278, 19.983, 118.657, 0.196712
1398782522.307144369, 20.0315, 118.668, 0.214165
1398782522.407736786, 20.0737, 118.677, 0.239714
1398782522.508272263, 20.1222, 118.689, 0.274621
1398782522.608820015, 20.1706, 118.702, 0.274621
1398782522.709403843, 20.218, 118.716, 0.274621
1398782522.809916679, 20.2664, 118.73, 0.274621
1398782522.910505871, 20.2611, 118.739, 0.269166
1398782523.000984843, 20.3085, 118.753, 0.269166
1398782523.101573901, 20.357, 118.767, 0.269166
1398782523.202121348, 20.4045, 118.78, 0.269166
1398782523.302671940, 20.3984, 118.783, 0.264373
1398782523.403256312, 20.4459, 118.796, 0.264373
1398782523.503784555, 20.4944, 118.809, 0.281827
1398782523.604354409, 20.543, 118.823, 0.264373
1398782523.704919227, 20.5587, 118.823, 0.276735
1398782523.805491247, 20.6063, 118.837, 0.259282
1398782523.906023796, 20.6549, 118.849, 0.276735
1398782524.006584758, 20.7025, 118.863, 0.276735
1398782524.107098936, 20.715, 118.86, 0.272033
1398782524.207634358, 20.7629, 118.872, 0.271928
1398782524.308203382, 20.8105, 118.885, 0.271928
1398782524.416425632, 20.8582, 118.898, 0.271928
1398782524.516998722, 20.9054, 118.909, 0.271291
1398782524.617548754, 20.919, 118.893, 0.255933
1398782524.718131098, 20.9669, 118.905, 0.255933
1398782524.818612297, 21.0147, 118.917, 0.255933
1398782524.919181387, 21.0636, 118.929, 0.255933
1398782525.009687928, 21.1021, 118.911, 0.24596
1398782525.110213437, 21.1501, 118.922, 0.24596
1398782525.210757431, 21.1991, 118.934, 0.24596
1398782525.311282763, 21.247, 118.945, 0.24596
1398782525.411846278, 21.2578, 118.927, 0.23417
1398782525.512366893, 21.3069, 118.939, 0.23417
1398782525.612896708, 21.355, 118.949, 0.23417
1398782525.713401524, 21.4031, 118.961, 0.23417
1398782525.813922978, 21.4564, 118.955, 0.219078
1398782525.914505080, 21.5047, 118.965, 0.219078
1398782526.004971926, 21.554, 118.975, 0.219078
1398782526.105554986, 21.6032, 118.986, 0.219078
1398782526.206115135, 21.6566, 118.991, 0.214426
1398782526.306670227, 21.7158, 118.991, 0.204437
1398782526.407243775, 21.7652, 119.001, 0.204437
1398782526.507797904, 21.8146, 119.01, 0.204437
1398782526.608450827, 21.8631, 119.02, 0.204437
1398782526.708994512, 21.9014, 119.014, 0.194423
1398782526.809508088, 21.9499, 119.023, 0.194423
1398782526.910073096, 21.9984, 119.032, 0.194423
1398782527.000624049, 22.048, 119.042, 0.194423
1398782527.101183258, 22.0736, 119.033, 0.183141
1398782527.201741486, 22.1223, 119.042, 0.183141
1398782527.311729347, 22.1708, 119.05, 0.183141
1398782527.412306697, 22.2205, 119.059, 0.183141
1398782527.512827679, 22.2062, 119.055, 0.181143
1398782527.613321294, 22.2558, 119.064, 0.181143
1398782527.713866883, 22.3044, 119.072, 0.181143
1398782527.814417722, 22.3531, 119.081, 0.181143
1398782527.914959272, 22.3833, 119.082, 0.177907
1398782528.005453181, 22.4201, 119.086, 0.175747
1398782528.105986841, 22.4688, 119.095, 0.175747
1398782528.206507942, 22.5175, 119.103, 0.175747
1398782528.307052634, 22.5672, 119.111, 0.175747
1398782528.407599407, 22.6069, 119.114, 0.173351
1398782528.508130219, 22.6556, 119.121, 0.173351
1398782528.608703401, 22.7043, 119.13, 0.173351
1398782528.709285694, 22.754, 119.138, 0.173351
1398782528.809879552, 22.8162, 119.142, 0.16803
1398782528.910642285, 22.866, 119.15, 0.16803
1398782529.001150689, 22.9158, 119.158, 0.16803
1398782529.101711237, 22.9645, 119.165, 0.16803
1398782529.202249993, 23.0046, 119.173, 0.168095
1398782529.302832571, 23.0544, 119.181, 0.168095
1398782529.403384486, 23.1041, 119.188, 0.168095
1398782529.504014946, 23.1529, 119.196, 0.168095
1398782529.604544260, 23.2038, 119.204, 0.168118
1398782529.705114655, 23.2526, 119.211, 0.150668
1398782529.805725836, 23.3023, 119.219, 0.150668
1398782529.906332904, 23.352, 119.226, 0.115761
1398782530.006898503, 23.4015, 119.23, 0.0808547
1398782530.107459511, 23.4576, 119.234, 0.0612295
1398782530.215501658, 23.5068, 119.235, 0.026323
1398782530.316063053, 23.5561, 119.236, 0.00886966
1398782530.416576708, 23.6063, 119.237, 0.00886966
1398782530.517155958, 23.6312, 119.231, 0.00640689
1398782530.617722373, 23.6815, 119.232, 0.00640689
1398782530.718287937, 23.7306, 119.232, 0.00640689
1398782530.818831204, 23.7808, 119.232, 0.00640689
1398782530.919402926, 23.8179, 119.242, 0.0131255
1398782531.009939637, 23.8681, 119.242, 0.0131255
1398782531.110453333, 23.9173, 119.244, 0.0131255
1398782531.210991285, 23.9675, 119.244, 0.0131255
1398782531.311537080, 24.0352, 119.259, 0.0223385
1398782531.412067804, 24.0854, 119.26, 0.0223385
1398782531.512615217, 24.1346, 119.261, 0.0223385
1398782531.613137725, 24.1848, 119.263, 0.0223385
1398782531.713720994, 24.2307, 119.268, 0.0426556
1398782531.814330270, 24.2673, 119.284, 0.0867102
1398782531.914907871, 24.3166, 119.289, 0.104163
1398782532.005402119, 24.365, 119.295, 0.121617
1398782532.105983986, 24.4154, 119.301, 0.121617
1398782532.206519642, 24.4377, 119.325, 0.133928
1398782532.307046502, 24.487, 119.331, 0.133928
1398782532.407598988, 24.5353, 119.338, 0.133928
1398782532.508153258, 24.5846, 119.345, 0.133928
1398782532.608748977, 24.5885, 119.351, 0.135661
1398782532.709326886, 24.6378, 119.358, 0.135661
1398782532.809887562, 24.6871, 119.365, 0.153114
1398782532.910478251, 24.7365, 119.374, 0.188021
1398782533.000950743, 24.7486, 119.374, 0.202427
1398782533.105385148, 24.7971, 119.385, 0.237334
1398782533.205976108, 24.8447, 119.398, 0.27224
1398782533.306521242, 24.8933, 119.412, 0.289694
1398782533.407076052, 24.9285, 119.424, 0.306633
1398782533.507628670, 24.9652, 119.438, 0.306174
1398782533.608186513, 25.0129, 119.453, 0.306174
1398782533.708689282, 25.0596, 119.468, 0.306174
1398782533.809275319, 25.1073, 119.483, 0.288721
1398782533.909786399, 25.1389, 119.489, 0.268555
1398782534.000317033, 25.1865, 119.501, 0.233648
1398782534.100851191, 25.236, 119.511, 0.198742
1398782534.201398875, 25.2855, 119.521, 0.181289
1398782534.301957629, 25.2965, 119.511, 0.156583
1398782534.402532716, 25.345, 119.519, 0.156583
1398782534.503066652, 25.3955, 119.527, 0.156583
1398782534.603608927, 25.445, 119.534, 0.156583
1398782534.704169110, 25.4755, 119.526, 0.13149
1398782534.804726869, 25.5187, 119.527, 0.093979
1398782534.905331400, 25.5691, 119.53, 0.0765257
1398782535.005892648, 25.6184, 119.533, 0.0416191
1398782535.106480477, 25.6686, 119.535, 0.00671254
1398782535.207022733, 25.7208, 119.529, -0.0300705
1398782535.307576876, 25.7708, 119.528, -0.0475238
1398782535.408106413, 25.8207, 119.524, -0.0824304
1398782535.508668065, 25.8705, 119.519, -0.117337
1398782535.609222361, 25.893, 119.499, -0.140407
1398782535.709784860, 25.9426, 119.492, -0.175313
1398782535.810306908, 25.9921, 119.482, -0.21022
1398782535.910808957, 26.0405, 119.472, -0.227673
1398782536.009182987, 26.0805, 119.457, -0.26241
1398782536.109692363, 26.1287, 119.443, -0.297317
1398782536.210255512, 26.1758, 119.429, -0.31477
1398782536.310838737, 26.2207, 119.412, -0.349677
1398782536.411430355, 26.2514, 119.401, -0.36104
1398782536.511931371, 26.2895, 119.386, -0.378493
1398782536.612454493, 26.3246, 119.372, -0.395946
1398782536.712998406, 26.3568, 119.358, -0.413399
1398782536.813595365, 26.3841, 119.344, -0.448173
1398782536.914150746, 26.3969, 119.334, -0.46461
1398782537.004623141, 26.4232, 119.321, -0.482063
1398782537.105218970, 26.4503, 119.306, -0.499516
1398782537.205751609, 26.4754, 119.292, -0.51697
1398782537.306300034, 26.4887, 119.289, -0.528538
1398782537.406848825, 26.5149, 119.274, -0.545991
1398782537.507391489, 26.54, 119.258, -0.563444
1398782537.607913572, 26.5651, 119.242, -0.580897
1398782537.708483127, 26.5902, 119.225, -0.598351
1398782537.809042814, 26.6143, 119.208, -0.633257
1398782537.909636882, 26.6272, 119.203, -0.641003
1398782538.000162786, 26.6514, 119.185, -0.658457
1398782538.100732224, 26.6745, 119.166, -0.67591
1398782538.201288329, 26.6986, 119.147, -0.693363
1398782538.301870231, 26.7207, 119.128, -0.710816
1398782538.402390796, 26.7429, 119.109, -0.72827
1398782538.502948705, 26.7659, 119.088, -0.745723
1398782538.603473332, 26.7849, 119.069, -0.76071
1398782538.704020242, 26.8033, 119.05, -0.77494
1398782538.804585029, 26.8244, 119.028, -0.809846
1398782538.910627958, 26.8455, 119.008, -0.8273
1398782539.001137536, 26.8675, 118.983, -0.844753
1398782539.101725240, 26.8914, 118.956, -0.87966
1398782539.202295425, 26.9162, 118.926, -0.897113
1398782539.302871195, 26.9408, 118.892, -0.932019
1398782539.403372050, 26.9408, 118.892, -0.932019
1398782539.503940967, 26.9896, 118.812, -0.986568
1398782539.604504577, 27.0167, 118.769, -1.02147
1398782539.705001274, 27.0419, 118.727, -1.05638
1398782539.805542015, 27.066, 118.684, -1.07383
1398782539.906076660, 27.0891, 118.639, -1.10874
1398782540.006673203, 27.1111, 118.593, -1.14365
1398782540.107192821, 27.1301, 118.548, -1.17855
1398782540.207744913, 27.1491, 118.502, -1.19601
1398782540.308293054, 27.1718, 118.448, -1.22832
1398782540.408837243, 27.1889, 118.4, -1.26323
1398782540.509418644, 27.2029, 118.352, -1.28068
1398782540.609994301, 27.2169, 118.304, -1.31558
1398782540.710587731, 27.2279, 118.256, -1.35049
1398782540.811144645, 27.2394, 118.21, -1.34516
1398782540.911708570, 27.2506, 118.16, -1.34516
1398782541.002219808, 27.2608, 118.111, -1.34516
1398782541.102814998, 27.2721, 118.062, -1.34516
1398782541.203434755, 27.2848, 118.017, -1.34011
1398782541.303979253, 27.2956, 117.969, -1.33952
1398782541.404523342, 27.3071, 117.92, -1.33952
1398782541.505103989, 27.3176, 117.871, -1.33952
1398782541.605669180, 27.3291, 117.822, -1.35698
1398782541.706276753, 27.3268, 117.821, -1.33123
1398782541.808754514, 27.3387, 117.773, -1.33123
1398782541.909295505, 27.3496, 117.724, -1.33123
1398782542.009904303, 27.3615, 117.675, -1.33123
1398782542.110512431, 27.3525, 117.667, -1.34095
1398782542.211094883, 27.364, 117.619, -1.34095
1398782542.311676334, 27.3744, 117.57, -1.34095
1398782542.412226496, 27.3859, 117.521, -1.34095
1398782542.512744268, 27.3791, 117.526, -1.34398
1398782542.613297592, 27.3903, 117.477, -1.36143
1398782542.713844363, 27.4006, 117.429, -1.34398
1398782542.814399047, 27.411, 117.38, -1.34398
1398782542.914965844, 27.4024, 117.39, -1.35311
1398782543.005474809, 27.4123, 117.342, -1.35311
1398782543.105975309, 27.4231, 117.293, -1.35311
1398782543.206524446, 27.433, 117.245, -1.35311
1398782543.307109042, 27.4405, 117.203, -1.35445
1398782543.407662579, 27.4415, 117.172, -1.37533
1398782543.508212216, 27.4522, 117.124, -1.35788
1398782543.608763355, 27.4618, 117.075, -1.35788
1398782543.709328613, 27.4724, 117.026, -1.35788
1398782543.809882099, 27.4708, 117.006, -1.36417
1398782543.910442483, 27.4811, 116.957, -1.38162
1398782544.000901425, 27.4904, 116.909, -1.36417
1398782544.101499844, 27.4998, 116.86, -1.36417
1398782544.202091061, 27.5086, 116.8, -1.3662
1398782544.302664247, 27.5178, 116.752, -1.3662
1398782544.403278668, 27.528, 116.702, -1.38366
1398782544.503831267, 27.5373, 116.654, -1.3662
1398782544.604402102, 27.5409, 116.623, -1.37172
1398782544.709372042, 27.5498, 116.574, -1.37172
1398782544.809966424, 27.5598, 116.525, -1.37172
1398782544.910598147, 27.5687, 116.476, -1.37172
1398782545.001068381, 27.5775, 116.428, -1.37385
1398782545.101634294, 27.5854, 116.378, -1.37535
1398782545.202206163, 27.5952, 116.33, -1.37535
1398782545.302739512, 27.6039, 116.28, -1.37535
1398782545.403303637, 27.6137, 116.231, -1.37535
1398782545.503876163, 27.6198, 116.2, -1.39351
1398782545.604447946, 27.6295, 116.152, -1.37606
1398782545.705012557, 27.6382, 116.102, -1.37606
1398782545.805553934, 27.6479, 116.052, -1.39351
1398782545.906069277, 27.6573, 115.999, -1.37647
1398782546.006595474, 27.666, 115.95, -1.37647
1398782546.107146675, 27.6757, 115.901, -1.37647
1398782546.207722111, 27.6844, 115.851, -1.39393
1398782546.308269111, 27.6977, 115.779, -1.37804
1398782546.408852530, 27.7064, 115.73, -1.39549
1398782546.509430720, 27.716, 115.68, -1.37804
1398782546.609987742, 27.7246, 115.632, -1.37804
1398782546.710537061, 27.7416, 115.551, -1.37603
1398782546.811096573, 27.7512, 115.5, -1.39328
1398782546.911686898, 27.7599, 115.45, -1.39328
1398782547.002170205, 27.7696, 115.401, -1.39328
1398782547.102852052, 27.7784, 115.352, -1.37583
1398782547.203429979, 27.788, 115.31, -1.3741
1398782547.303986468, 27.7968, 115.262, -1.39155
1398782547.404560259, 27.8067, 115.213, -1.3741
1398782547.505112574, 27.8155, 115.163, -1.3741
1398782547.605394991, 27.827, 115.09, -1.39371
1398782547.705909071, 27.8357, 115.04, -1.37626
1398782547.806480051, 27.8455, 114.991, -1.39371
1398782547.907018520, 27.8542, 114.943, -1.37626
1398782548.007590312, 27.8676, 114.858, -1.37858
1398782548.108160790, 27.8772, 114.808, -1.37858
1398782548.208722924, 27.8857, 114.758, -1.37858
1398782548.309319188, 27.8953, 114.71, -1.37858
1398782548.409867558, 27.9067, 114.626, -1.39898
1398782548.510444742, 27.9161, 114.576, -1.39898
1398782548.610971369, 27.9246, 114.527, -1.38153
1398782548.711562922, 27.934, 114.477, -1.38153
1398782548.812125932, 27.9396, 114.424, -1.4022
1398782548.912701847, 27.9456, 114.373, -1.38714
1398782549.003216462, 27.9548, 114.324, -1.38714
1398782549.103792716, 27.963, 114.275, -1.40459
1398782549.204334439, 27.9712, 114.226, -1.38714
1398782549.304890515, 27.9847, 114.129, -1.40772
1398782549.405458239, 27.9928, 114.08, -1.39026
1398782549.506093454, 28.0017, 114.03, -1.39026
1398782549.606647711, 28.0098, 113.981, -1.39026
1398782549.707210212, 28.0266, 113.883, -1.39053
1398782549.807786330, 28.0346, 113.835, -1.39053
1398782549.908328466, 28.0436, 113.785, -1.39053
1398782550.008845518, 28.0516, 113.735, -1.40798
1398782550.109397965, 28.0618, 113.669, -1.4087
1398782550.209953029, 28.0698, 113.62, -1.39125
1398782550.310532493, 28.0778, 113.571, -1.4087
1398782550.419299816, 28.0868, 113.521, -1.4087
1398782550.519889431, 28.0909, 113.482, -1.41133
1398782550.620511367, 28.0974, 113.44, -1.41299
1398782550.721058218, 28.1051, 113.39, -1.39554
1398782550.821636201, 28.1139, 113.341, -1.39554
1398782550.922190080, 28.1217, 113.292, -1.39554
1398782551.002730641, 28.1364, 113.24, -1.39048
1398782551.103295914, 28.1445, 113.191, -1.39048
1398782551.203850512, 28.1526, 113.143, -1.39048
1398782551.304443557, 28.1615, 113.093, -1.39048
1398782551.404979210, 28.1793, 113.003, -1.40445
1398782551.505541385, 28.1875, 112.955, -1.387
1398782551.606164751, 28.1957, 112.906, -1.387
1398782551.706761409, 28.2049, 112.857, -1.387
1398782551.807360258, 28.2041, 112.845, -1.39127
1398782551.907933249, 28.213, 112.795, -1.40872
1398782552.008525795, 28.221, 112.746, -1.39127
1398782552.109074092, 28.2301, 112.697, -1.39127
1398782552.209625333, 28.2347, 112.625, -1.39805
1398782552.310197393, 28.2422, 112.575, -1.39844
1398782552.410805378, 28.2508, 112.525, -1.41589
1398782552.511375922, 28.2585, 112.477, -1.39844
1398782552.611943311, 28.267, 112.427, -1.39856
1398782552.712475341, 28.2686, 112.383, -1.40432
1398782552.813037708, 28.2769, 112.334, -1.40432
1398782552.913621205, 28.2843, 112.285, -1.40432
1398782553.004099938, 28.2927, 112.236, -1.40432
1398782553.104725269, 28.2935, 112.204, -1.40754
1398782553.205264297, 28.3017, 112.155, -1.40754
1398782553.309207292, 28.3089, 112.106, -1.40754
1398782553.409817594, 28.3171, 112.057, -1.40754
1398782553.510379773, 28.3291, 111.965, -1.4095
1398782553.611016117, 28.3372, 111.915, -1.4095
1398782553.711531993, 28.3443, 111.866, -1.4095
1398782553.812117945, 28.3525, 111.818, -1.4095
1398782553.912617676, 28.3614, 111.755, -1.42772
1398782554.003128929, 28.3693, 111.705, -1.41027
1398782554.103693014, 28.3764, 111.656, -1.42772
1398782554.204254967, 28.3835, 111.607, -1.42772
1398782554.304815051, 28.3908, 111.566, -1.42724
1398782554.405377705, 28.3966, 111.532, -1.40887
1398782554.505915706, 28.4047, 111.482, -1.40887
1398782554.606487218, 28.4119, 111.434, -1.40887
1398782554.707041820, 28.42, 111.384, -1.40887
1398782554.807589220, 28.4255, 111.35, -1.42574
1398782554.908138238, 28.4337, 111.301, -1.42574
1398782555.008778597, 28.4409, 111.252, -1.40829
1398782555.109357778, 28.4491, 111.203, -1.40829
1398782555.209904510, 28.464, 111.093, -1.40701
1398782555.310463442, 28.4722, 111.043, -1.42447
1398782555.411013325, 28.4795, 110.995, -1.40701
1398782555.511523984, 28.4868, 110.946, -1.40701
1398782555.612057417, 28.499, 110.839, -1.41087
1398782555.712649585, 28.507, 110.789, -1.42832
1398782555.813217036, 28.514, 110.74, -1.41087
1398782555.913780877, 28.5211, 110.691, -1.41087
1398782556.004275297, 28.5301, 110.612, -1.41425
1398782556.104775919, 28.5373, 110.547, -1.41587
1398782556.209735796, 28.545, 110.497, -1.41587
1398782556.310320159, 28.5519, 110.449, -1.41587
1398782556.410906994, 28.5596, 110.399, -1.41587
1398782556.511460446, 28.5704, 110.298, -1.41798
1398782556.612014855, 28.5771, 110.249, -1.41798
1398782556.712552104, 28.5847, 110.199, -1.41798
1398782556.813112885, 28.5914, 110.15, -1.41798
1398782556.913655785, 28.5971, 110.099, -1.43786
1398782557.004158617, 28.6037, 110.05, -1.42041
1398782557.104800062, 28.6113, 110.001, -1.42041
1398782557.205344695, 28.6178, 109.951, -1.42041
1398782557.305922418, 28.6267, 109.87, -1.42406
1398782557.406555226, 28.6331, 109.821, -1.42406
1398782557.507069551, 28.6405, 109.771, -1.44151
1398782557.607575382, 28.6468, 109.721, -1.42406
1398782557.708187133, 28.6509, 109.662, -1.42954
1398782557.808743100, 28.657, 109.613, -1.42954
1398782557.909324099, 28.664, 109.563, -1.42954
1398782558.009816508, 28.6701, 109.514, -1.42954
1398782558.110402066, 28.6774, 109.462, -1.42981
1398782558.210989799, 28.684, 109.386, -1.43239
1398782558.311531208, 28.691, 109.336, -1.43239
1398782558.412133451, 28.697, 109.287, -1.43239
1398782558.512669330, 28.7028, 109.237, -1.43239
1398782558.613190956, 28.7083, 109.178, -1.45312
1398782558.713721763, 28.714, 109.128, -1.45312
1398782558.814279100, 28.7208, 109.078, -1.43566
1398782558.914831294, 28.7267, 109.029, -1.43566
1398782559.005320442, 28.7346, 108.985, -1.43355
1398782559.114487983, 28.7404, 108.935, -1.451
1398782559.215048101, 28.7473, 108.884, -1.451
1398782559.315587222, 28.7533, 108.836, -1.43355
1398782559.416135569, 28.7615, 108.736, -1.45334
1398782559.516701347, 28.7683, 108.687, -1.43589
1398782559.617273130, 28.774, 108.637, -1.43589
1398782559.717810827, 28.7808, 108.588, -1.45334
1398782559.818482431, 28.7854, 108.543, -1.45384
1398782559.919024401, 28.7896, 108.5, -1.43704
1398782560.009512468, 28.7962, 108.45, -1.43704
1398782560.110069805, 28.803, 108.401, -1.43704
1398782560.210633280, 28.8088, 108.352, -1.43704
1398782560.311192782, 28.8145, 108.303, -1.43728
1398782560.411763406, 28.8203, 108.254, -1.43728
1398782560.512341545, 28.8261, 108.205, -1.43728
1398782560.612935467, 28.8328, 108.155, -1.43728
1398782560.713452615, 28.8496, 108.022, -1.43635
1398782560.814007043, 28.8563, 107.972, -1.43635
1398782560.914588805, 28.8621, 107.923, -1.43635
1398782561.005101326, 28.8689, 107.874, -1.43635
1398782561.105667072, 28.8691, 107.85, -1.44008
1398782561.206247504, 28.8758, 107.802, -1.44008
1398782561.306890477, 28.8813, 107.752, -1.44008
1398782561.407473537, 28.8878, 107.702, -1.44008
1398782561.508065055, 28.895, 107.623, -1.45915
1398782561.608635497, 28.902, 107.565, -1.44217
1398782561.709234900, 28.9076, 107.516, -1.44217
1398782561.809797163, 28.9129, 107.466, -1.45962
1398782561.910331961, 28.9195, 107.416, -1.44217
1398782562.001258208, 28.9285, 107.328, -1.44306
1398782562.101843918, 28.9351, 107.279, -1.44306
1398782562.202394287, 28.9404, 107.229, -1.46052
1398782562.302903368, 28.9468, 107.179, -1.44306
1398782562.403438161, 28.9614, 107.056, -1.44087
1398782562.503987109, 28.968, 107.006, -1.45832
1398782562.604601873, 28.9734, 106.956, -1.44087
1398782562.705174332, 28.98, 106.907, -1.45832
1398782562.805701753, 28.9848, 106.842, -1.4434
1398782562.906260027, 28.9901, 106.792, -1.46086
1398782563.006827408, 28.9966, 106.743, -1.4434
1398782563.107414682, 29.002, 106.694, -1.4434
1398782563.207982292, 29.0123, 106.601, -1.44556
1398782563.308576920, 29.0175, 106.551, -1.44556
1398782563.409158305, 29.0239, 106.502, -1.44556
1398782563.509770564, 29.0292, 106.453, -1.44556
1398782563.610310685, 29.0364, 106.398, -1.46266
1398782563.710861591, 29.0451, 106.327, -1.44384
1398782563.811416724, 29.0514, 106.277, -1.46129
1398782563.911981051, 29.0568, 106.228, -1.44384
1398782564.002489073, 29.0632, 106.179, -1.44384
1398782564.103039084, 29.0735, 106.063, -1.44557
1398782564.203579636, 29.0789, 106.014, -1.44557
1398782564.304126245, 29.0852, 105.964, -1.44557
1398782564.404712114, 29.0905, 105.914, -1.44557
1398782564.505261238, 29.0956, 105.852, -1.46448
1398782564.605844309, 29.1011, 105.804, -1.44703
1398782564.706440404, 29.1073, 105.755, -1.44703
1398782564.806981722, 29.1126, 105.706, -1.44703
1398782564.912167283, 29.1143, 105.67, -1.44968
1398782565.002655992, 29.1193, 105.62, -1.46714
1398782565.103216640, 29.1244, 105.57, -1.44968
1398782565.203766340, 29.1306, 105.521, -1.46714
1398782565.304323206, 29.1361, 105.455, -1.46892
1398782565.404914047, 29.1422, 105.39, -1.453
1398782565.505490638, 29.147, 105.34, -1.453
1398782565.606032438, 29.153, 105.29, -1.453
1398782565.706633854, 29.158, 105.241, -1.453
1398782565.807171088, 29.1608, 105.21, -1.45401
1398782565.907721023, 29.1656, 105.16, -1.47147
1398782566.008300295, 29.1705, 105.11, -1.47147
1398782566.108858690, 29.1765, 105.061, -1.47147
1398782566.209370346, 29.1828, 105.025, -1.45102
1398782566.309919268, 29.189, 104.976, -1.46847
1398782566.410435226, 29.194, 104.926, -1.46847
1398782566.510944439, 29.1989, 104.876, -1.46847
1398782566.611519972, 29.2007, 104.856, -1.46973
1398782566.712079585, 29.2059, 104.808, -1.46973
1398782566.812640865, 29.2118, 104.758, -1.46973
1398782566.913199495, 29.2168, 104.709, -1.46973
1398782567.003695930, 29.2224, 104.673, -1.45107
1398782567.104293323, 29.2275, 104.626, -1.4509
1398782567.204841291, 29.2326, 104.577, -1.4509
1398782567.305309305, 29.2385, 104.526, -1.4509
1398782567.405908251, 29.2438, 104.478, -1.46836
