seconds,x,y,z
1398757461.003953943, 19.4378, 118.528, -0.0834533
1398757461.104504849, 19.4677, 118.525, -0.0834533
1398757461.205063536, 19.4589, 118.541, -0.0859795
1398757461.305635696, 19.4887, 118.538, -0.0859795
1398757461.406251767, 19.5186, 118.536, -0.0859795
1398757461.506823434, 19.5485, 118.533, -0.0685263
1398757461.607392571, 19.5784, 118.531, -0.051073
1398757461.708016088, 19.6115, 118.53, -0.0336197
1398757461.808540591, 19.63, 118.535, -0.00109328
1398757461.909095045, 19.6339, 118.548, 0.0112899
1398757462.009642540, 19.6762, 118.549, 0.0461965
1398757462.110166263, 19.7206, 118.552, 0.0811031
1398757462.210706131, 19.7683, 118.556, 0.11601
1398757462.311243829, 19.8171, 118.563, 0.133463
1398757462.419799405, 19.8923, 118.584, 0.179871
1398757462.520350571, 19.9319, 118.595, 0.177505
1398757462.620894662, 19.9811, 118.604, 0.177505
1398757462.721423147, 20.0312, 118.612, 0.177505
1398757462.821999139, 20.0792, 118.62, 0.177505
1398757462.922595331, 20.118, 118.627, 0.174419
1398757463.003016349, 20.118, 118.627, 0.174419
1398757463.103590861, 20.1515, 118.633, 0.169466
1398757463.204170470, 20.1996, 118.641, 0.169466
1398757463.304725944, 20.2488, 118.648, 0.169466
1398757463.405246395, 20.299, 118.657, 0.169466
1398757463.505765440, 20.3313, 118.664, 0.165311
1398757463.606315740, 20.3805, 118.672, 0.165311
1398757463.706856529, 20.4297, 118.679, 0.165311
1398757463.807434434, 20.4789, 118.688, 0.165311
1398757463.908016192, 20.5127, 118.684, 0.155742
1398757464.008666496, 20.5621, 118.692, 0.155742
1398757464.109238074, 20.6114, 118.7, 0.155742
1398757464.209792212, 20.6606, 118.707, 0.155742
1398757464.310340965, 20.7119, 118.706, 0.15245
1398757464.410858222, 20.7635, 118.703, 0.148504
1398757464.511343014, 20.8129, 118.711, 0.148504
1398757464.611865767, 20.8623, 118.718, 0.148504
1398757464.712429448, 20.9116, 118.725, 0.148504
1398757464.812998406, 20.9506, 118.709, 0.138459
1398757464.913543776, 20.9999, 118.716, 0.138459
1398757465.004231254, 21.0494, 118.723, 0.138459
1398757465.104812101, 21.0988, 118.729, 0.138459
1398757465.205421867, 21.0872, 118.725, 0.132742
1398757465.309591775, 21.1376, 118.73, 0.132742
1398757465.410176363, 21.1871, 118.737, 0.150195
1398757465.510725735, 21.2358, 118.745, 0.167648
1398757465.611297945, 21.2757, 118.749, 0.199711
1398757465.711943290, 21.308, 118.749, 0.229347
1398757465.812500061, 21.3565, 118.761, 0.2468
1398757465.913073451, 21.4041, 118.774, 0.281707
1398757466.003558778, 21.4527, 118.788, 0.29916
1398757466.104199517, 21.4688, 118.786, 0.292825
1398757466.204743908, 21.5168, 118.8, 0.292825
1398757466.305329197, 21.5636, 118.814, 0.292825
1398757466.405934902, 21.6115, 118.828, 0.292825
1398757466.506510945, 21.6691, 118.831, 0.285099
1398757466.607177575, 21.7209, 118.841, 0.28211
1398757466.707725006, 21.769, 118.855, 0.28211
1398757466.808244861, 21.8169, 118.868, 0.28211
1398757466.908768432, 21.865, 118.882, 0.28211
1398757467.009316780, 21.8868, 118.879, 0.277308
1398757467.109866980, 21.9256, 118.887, 0.275619
1398757467.210378065, 21.9728, 118.901, 0.275619
1398757467.310918499, 22.0209, 118.914, 0.275619
1398757467.411471128, 22.069, 118.928, 0.275619
1398757467.512104745, 22.081, 118.928, 0.271832
1398757467.612658251, 22.1177, 118.937, 0.270623
1398757467.713204431, 22.166, 118.95, 0.270623
1398757467.813780275, 22.214, 118.963, 0.270623
1398757467.914342829, 22.2613, 118.976, 0.270623
1398757468.004843691, 22.309, 118.972, 0.263785
1398757468.105379863, 22.3564, 118.986, 0.263785
1398757468.211351036, 22.4047, 118.999, 0.263785
1398757468.311885219, 22.4529, 119.011, 0.263785
1398757468.412419793, 22.4872, 119.018, 0.261851
1398757468.512979525, 22.5112, 119.018, 0.258537
1398757468.613543486, 22.5594, 119.03, 0.258537
1398757468.714111076, 22.6068, 119.043, 0.258537
1398757468.814748335, 22.6552, 119.055, 0.258537
1398757468.915375295, 22.7147, 119.048, 0.25099
1398757469.005890684, 22.7632, 119.06, 0.25099
1398757469.106474042, 22.8118, 119.073, 0.25099
1398757469.206961262, 22.8601, 119.084, 0.25099
1398757469.307529799, 22.9063, 119.095, 0.2505
1398757469.408191959, 22.9475, 119.102, 0.248948
1398757469.508728490, 22.996, 119.115, 0.231495
1398757469.609298806, 23.0442, 119.125, 0.196588
1398757469.709900971, 23.0931, 119.134, 0.179135
1398757469.810441186, 23.1398, 119.134, 0.140595
1398757469.911013325, 23.1893, 119.141, 0.105688
1398757470.001542960, 23.2384, 119.146, 0.105688
1398757470.102105470, 23.2884, 119.151, 0.105688
1398757470.202650009, 23.3385, 119.156, 0.105688
1398757470.303190650, 23.3644, 119.152, 0.106007
1398757470.403740980, 23.4145, 119.157, 0.106007
1398757470.504293540, 23.4645, 119.162, 0.106007
1398757470.604854015, 23.5136, 119.167, 0.106007
1398757470.705358508, 23.5462, 119.173, 0.109351
1398757470.805946853, 23.5915, 119.179, 0.110076
1398757470.906506488, 23.6417, 119.184, 0.110076
1398757471.007088149, 23.6908, 119.19, 0.110076
1398757471.112916752, 23.7408, 119.195, 0.110076
1398757471.213424096, 23.7492, 119.201, 0.117504
1398757471.314004385, 23.7992, 119.207, 0.117504
1398757471.414531278, 23.8492, 119.212, 0.117504
1398757471.515074070, 23.8982, 119.218, 0.117504
1398757471.615644642, 23.9542, 119.225, 0.123934
1398757471.716198115, 24.0042, 119.231, 0.10648
1398757471.816810682, 24.0532, 119.237, 0.123934
1398757471.917365788, 24.1031, 119.242, 0.123934
1398757472.007876612, 24.1235, 119.252, 0.111942
1398757472.108481690, 24.1656, 119.259, 0.130887
1398757472.209051235, 24.2145, 119.265, 0.130887
1398757472.309608931, 24.2645, 119.271, 0.113433
1398757472.410160539, 24.3144, 119.277, 0.130887
1398757472.510736551, 24.3448, 119.293, 0.141137
1398757472.611304392, 24.3947, 119.3, 0.141137
1398757472.711836408, 24.4436, 119.306, 0.141137
1398757472.812411505, 24.4934, 119.313, 0.141137
1398757472.912964664, 24.514, 119.324, 0.130008
1398757473.003401852, 24.5628, 119.331, 0.130008
1398757473.104028237, 24.6116, 119.338, 0.147462
1398757473.204572387, 24.6615, 119.345, 0.130008
1398757473.305122893, 24.714, 119.351, 0.130647
1398757473.405601880, 24.7669, 119.357, 0.131372
1398757473.506135640, 24.8157, 119.364, 0.131372
1398757473.606672310, 24.8655, 119.371, 0.131372
1398757473.707201799, 24.9143, 119.378, 0.131372
1398757473.807755809, 24.9541, 119.38, 0.148236
1398757473.908281234, 25.0039, 119.387, 0.148236
1398757474.001929040, 25.0527, 119.394, 0.148236
1398757474.102487381, 25.1025, 119.401, 0.148236
1398757474.203041323, 25.1394, 119.413, 0.149934
1398757474.303620398, 25.1863, 119.42, 0.132481
1398757474.404187120, 25.2298, 119.426, 0.132481
1398757474.504739187, 25.2712, 119.431, 0.132481
1398757474.605301756, 25.2916, 119.437, 0.13435
1398757474.705861967, 25.3197, 119.444, 0.135904
1398757474.806415812, 25.3692, 119.449, 0.100998
1398757474.906984090, 25.4197, 119.454, 0.066091
1398757475.007502968, 25.4686, 119.456, 0.0486377
1398757475.108085522, 25.5334, 119.461, 0.0137261
1398757475.208651287, 25.5829, 119.46, -0.0211805
1398757475.309263317, 25.6334, 119.459, -0.0386338
1398757475.409835872, 25.6835, 119.456, -0.0735404
1398757475.510470311, 25.7334, 119.451, -0.108447
1398757475.611059105, 25.7513, 119.44, -0.12588
1398757475.711640649, 25.801, 119.434, -0.12588
1398757475.812306680, 25.8517, 119.428, -0.12588
1398757475.912836621, 25.9004, 119.422, -0.12588
1398757476.003286494, 25.9269, 119.413, -0.122515
1398757476.103826624, 25.9766, 119.407, -0.122515
1398757476.204373267, 26.0263, 119.401, -0.122515
1398757476.304966624, 26.076, 119.395, -0.122515
1398757476.405514418, 26.1218, 119.389, -0.139876
1398757476.506072836, 26.1495, 119.382, -0.156832
1398757476.606577394, 26.1987, 119.373, -0.191739
1398757476.707148169, 26.2478, 119.363, -0.226645
1398757476.807699700, 26.2966, 119.352, -0.244098
1398757476.916618821, 26.3521, 119.337, -0.275589
1398757477.007110489, 26.4006, 119.323, -0.310495
1398757477.107683727, 26.4486, 119.307, -0.345402
1398757477.208196607, 26.4945, 119.29, -0.362855
1398757477.308728612, 26.5571, 119.265, -0.399581
1398757477.409319536, 26.6025, 119.245, -0.434487
1398757477.509842688, 26.6478, 119.224, -0.45194
1398757477.610409861, 26.6919, 119.202, -0.486847
1398757477.711065958, 26.7266, 119.179, -0.520758
1398757477.811701463, 26.739, 119.159, -0.534912
1398757477.912280464, 26.7825, 119.132, -0.569818
1398757478.002756240, 26.8237, 119.103, -0.604725
1398757478.103318044, 26.8638, 119.075, -0.639632
1398757478.203888885, 26.8845, 119.05, -0.655094
1398757478.304469166, 26.9243, 119.019, -0.690001
1398757478.405001364, 26.9619, 118.986, -0.724907
1398757478.505520938, 26.9994, 118.953, -0.742361
1398757478.606072339, 27.0302, 118.922, -0.776098
1398757478.706608926, 27.0543, 118.896, -0.808049
1398757478.807160962, 27.0543, 118.896, -0.808049
1398757478.907677055, 27.1224, 118.822, -0.860409
1398757479.008186230, 27.1542, 118.784, -0.895315
1398757479.108760466, 27.1539, 118.75, -0.916078
1398757479.209285627, 27.1842, 118.709, -0.950985
1398757479.309826643, 27.2124, 118.667, -0.985891
1398757479.410341761, 27.2396, 118.626, -1.0208
1398757479.510910428, 27.2646, 118.584, -1.03825
1398757479.611469812, 27.2406, 118.56, -1.07247
1398757479.712078760, 27.2643, 118.515, -1.10738
1398757479.818067138, 27.2859, 118.471, -1.12483
1398757479.918580813, 27.3066, 118.426, -1.15974
1398757480.009069562, 27.326, 118.38, -1.19464
1398757480.109625762, 27.3315, 118.343, -1.21329
1398757480.210212717, 27.3287, 118.313, -1.25023
1398757480.310766258, 27.3427, 118.266, -1.28513
1398757480.411349781, 27.3567, 118.218, -1.32004
1398757480.511936158, 27.3686, 118.17, -1.33749
1398757480.612497342, 27.3794, 118.12, -1.3724
1398757480.713115586, 27.3605, 118.102, -1.39169
1398757480.813694485, 27.369, 118.053, -1.39169
1398757480.914219290, 27.3788, 118.005, -1.39169
1398757481.004742201, 27.3875, 117.956, -1.39169
1398757481.105292626, 27.3916, 117.915, -1.39015
1398757481.205859276, 27.3932, 117.878, -1.38816
1398757481.306438315, 27.4028, 117.828, -1.38816
1398757481.406954114, 27.4115, 117.778, -1.38816
1398757481.507403430, 27.4205, 117.73, -1.38816
1398757481.607975729, 27.4293, 117.687, -1.38325
1398757481.708516286, 27.4384, 117.638, -1.38325
1398757481.809037658, 27.4483, 117.588, -1.38325
1398757481.909620464, 27.4576, 117.54, -1.38325
1398757482.000089843, 27.4676, 117.492, -1.38325
1398757482.100536838, 27.4763, 117.435, -1.38267
1398757482.201169052, 27.4864, 117.386, -1.38267
1398757482.301733070, 27.4955, 117.338, -1.38267
1398757482.402331619, 27.5046, 117.289, -1.38267
1398757482.502869035, 27.4997, 117.276, -1.38502
1398757482.603429965, 27.5095, 117.226, -1.38502
1398757482.708300894, 27.5186, 117.178, -1.38502
1398757482.808867902, 27.5276, 117.13, -1.38502
1398757482.909430320, 27.5376, 117.081, -1.38502
1398757483.009939156, 27.5357, 117.065, -1.38961
1398757483.110491938, 27.5454, 117.016, -1.38961
1398757483.211169439, 27.5542, 116.967, -1.38961
1398757483.311729342, 27.563, 116.918, -1.38961
1398757483.412301434, 27.5728, 116.869, -1.38961
1398757483.512903667, 27.5805, 116.819, -1.38802
1398757483.613504177, 27.5902, 116.769, -1.38802
1398757483.714043562, 27.5992, 116.721, -1.38802
1398757483.814568795, 27.6089, 116.671, -1.38802
1398757483.915068455, 27.6178, 116.623, -1.38802
1398757484.005505005, 27.6108, 116.622, -1.3905
1398757484.106083624, 27.6196, 116.573, -1.3905
1398757484.206649267, 27.6293, 116.524, -1.3905
1398757484.307166120, 27.638, 116.476, -1.3905
1398757484.407721889, 27.6466, 116.426, -1.3905
1398757484.508257203, 27.6489, 116.395, -1.39168
1398757484.608824889, 27.6576, 116.347, -1.39168
1398757484.709379192, 27.6664, 116.299, -1.39168
1398757484.809913726, 27.6759, 116.249, -1.39168
1398757484.910444763, 27.6826, 116.208, -1.39262
1398757485.000916641, 27.6772, 116.203, -1.39712
1398757485.101475685, 27.6857, 116.155, -1.39712
1398757485.202029349, 27.6951, 116.106, -1.39712
1398757485.302592772, 27.7011, 116.062, -1.39798
1398757485.403148024, 27.695, 116.051, -1.40374
1398757485.503702489, 27.703, 116.002, -1.40374
1398757485.607214804, 27.7113, 115.954, -1.40374
1398757485.707771909, 27.7202, 115.903, -1.40374
1398757485.808231658, 27.7237, 115.838, -1.41012
1398757485.908766188, 27.7323, 115.788, -1.41012
1398757486.009334793, 27.7402, 115.74, -1.41012
1398757486.109957839, 27.749, 115.691, -1.41012
1398757486.210545844, 27.7532, 115.653, -1.41093
1398757486.311124681, 27.7506, 115.642, -1.41334
1398757486.411650171, 27.7592, 115.593, -1.41334
1398757486.512113197, 27.7676, 115.542, -1.41334
1398757486.612640166, 27.7754, 115.494, -1.41334
1398757486.713196931, 27.7815, 115.421, -1.41389
1398757486.813770577, 27.7901, 115.372, -1.41389
1398757486.914334805, 27.7975, 115.322, -1.41389
1398757487.004747159, 27.8059, 115.271, -1.41389
1398757487.105345721, 27.8051, 115.254, -1.41451
1398757487.205907830, 27.8106, 115.213, -1.41467
1398757487.306435122, 27.8191, 115.163, -1.41467
1398757487.407003009, 27.8265, 115.113, -1.41467
1398757487.507546276, 27.8352, 115.065, -1.41467
1398757487.608052405, 27.8354, 115.008, -1.42001
1398757487.708707392, 27.8436, 114.959, -1.42001
1398757487.809211862, 27.8509, 114.91, -1.42001
1398757487.909764734, 27.8582, 114.861, -1.42001
1398757488.000291958, 27.8601, 114.837, -1.42039
1398757488.100853106, 27.8626, 114.808, -1.42067
1398757488.201408949, 27.8707, 114.757, -1.42067
1398757488.301949232, 27.8779, 114.708, -1.42067
1398757488.414895253, 27.8853, 114.66, -1.42067
1398757488.515443754, 27.8838, 114.633, -1.42464
1398757488.616040908, 27.8897, 114.586, -1.4251
1398757488.716555255, 27.8977, 114.537, -1.4251
1398757488.817113789, 27.9047, 114.488, -1.4251
1398757488.917634522, 27.9127, 114.438, -1.4251
1398757489.008180846, 27.9098, 114.414, -1.42824
1398757489.108706581, 27.9174, 114.364, -1.42824
1398757489.209345852, 27.9243, 114.315, -1.42824
1398757489.309878351, 27.9322, 114.265, -1.42824
1398757489.410394990, 27.93, 114.222, -1.43352
1398757489.510914339, 27.9356, 114.173, -1.4341
1398757489.611490019, 27.9431, 114.124, -1.4341
1398757489.712072343, 27.9495, 114.074, -1.4341
1398757489.812576228, 27.9571, 114.024, -1.4341
1398757489.913141447, 27.9654, 113.896, -1.43971
1398757490.003631509, 27.9727, 113.847, -1.42226
1398757490.104273283, 27.9812, 113.798, -1.38735
1398757490.204869589, 27.9905, 113.748, -1.3699
1398757490.305451878, 27.9948, 113.696, -1.34017
1398757490.406033343, 28.0071, 113.647, -1.32272
1398757490.506600629, 28.0195, 113.599, -1.32272
1398757490.607146723, 28.0318, 113.55, -1.32272
1398757490.707748808, 28.0391, 113.48, -1.3258
1398757490.808314176, 28.0506, 113.433, -1.3258
1398757490.908891741, 28.0627, 113.384, -1.3258
1398757491.009421599, 28.0749, 113.336, -1.3258
1398757491.109992290, 28.0868, 113.283, -1.32629
1398757491.210542769, 28.0962, 113.18, -1.33411
1398757491.318541115, 28.108, 113.131, -1.33411
1398757491.419136986, 28.12, 113.084, -1.33411
1398757491.519704769, 28.1315, 113.034, -1.33411
1398757491.620250497, 28.1363, 112.912, -1.34181
1398757491.720802517, 28.1477, 112.863, -1.34181
1398757491.821406517, 28.1593, 112.815, -1.34181
1398757491.921981471, 28.1698, 112.767, -1.34181
1398757492.002432378, 28.1822, 112.718, -1.34181
1398757492.102987313, 28.1778, 112.626, -1.34951
1398757492.203552405, 28.1881, 112.578, -1.34951
1398757492.304121033, 28.1992, 112.529, -1.34951
1398757492.404679266, 28.2102, 112.48, -1.34951
1398757492.505217641, 28.2093, 112.467, -1.35141
1398757492.605763432, 28.214, 112.439, -1.35246
1398757492.706331110, 28.2249, 112.39, -1.35246
1398757492.806870939, 28.2351, 112.343, -1.35246
1398757492.907431143, 28.246, 112.294, -1.35246
1398757493.008001576, 28.2451, 112.231, -1.35729
1398757493.108557863, 28.2558, 112.182, -1.35729
1398757493.209105916, 28.2667, 112.134, -1.35729
1398757493.309659974, 28.2773, 112.085, -1.35729
1398757493.410211452, 28.287, 112.037, -1.35724
1398757493.510758182, 28.2937, 111.992, -1.35703
1398757493.611296228, 28.3044, 111.943, -1.35703
1398757493.711847426, 28.3143, 111.895, -1.35703
1398757493.812412015, 28.325, 111.846, -1.35703
1398757493.912961985, 28.3254, 111.78, -1.36197
1398757494.003458530, 28.3358, 111.731, -1.36197
1398757494.104056698, 28.3463, 111.682, -1.36197
1398757494.211489387, 28.3567, 111.633, -1.36197
1398757494.312035784, 28.3671, 111.584, -1.36197
1398757494.412596516, 28.3741, 111.491, -1.3646
1398757494.513144615, 28.3846, 111.443, -1.3646
1398757494.613604833, 28.394, 111.394, -1.3646
1398757494.714140130, 28.4045, 111.346, -1.3646
1398757494.814691919, 28.4104, 111.249, -1.36651
1398757494.915355240, 28.4195, 111.187, -1.36703
1398757495.005846333, 28.4297, 111.138, -1.36703
1398757495.106399628, 28.4391, 111.09, -1.36703
1398757495.206908222, 28.4493, 111.041, -1.36703
1398757495.307449620, 28.4565, 110.906, -1.37144
1398757495.408056873, 28.4665, 110.857, -1.37144
1398757495.508604862, 28.4764, 110.807, -1.37144
1398757495.609191586, 28.4866, 110.759, -1.37144
1398757495.709751022, 28.496, 110.669, -1.37276
1398757495.810284622, 28.5057, 110.603, -1.37333
1398757495.910802423, 28.5158, 110.555, -1.37333
1398757496.001307665, 28.5247, 110.506, -1.37333
1398757496.101793181, 28.5346, 110.457, -1.37333
1398757496.202330799, 28.5389, 110.383, -1.37438
1398757496.302821797, 28.5478, 110.334, -1.37438
1398757496.403335929, 28.5576, 110.285, -1.37438
1398757496.503905793, 28.5677, 110.237, -1.37438
1398757496.604486732, 28.5775, 110.188, -1.37438
1398757496.704986269, 28.5817, 110.15, -1.37419
1398757496.805561268, 28.5916, 110.101, -1.37419
1398757496.906132940, 28.6014, 110.052, -1.37419
1398757497.006708749, 28.6105, 110.004, -1.37419
1398757497.110831836, 28.6153, 109.928, -1.37778
1398757497.211384097, 28.6253, 109.88, -1.37778
1398757497.311876033, 28.6349, 109.831, -1.37778
1398757497.412431029, 28.6446, 109.781, -1.37778
1398757497.512948624, 28.6542, 109.732, -1.37778
1398757497.613511157, 28.6486, 109.739, -1.37957
1398757497.714054135, 28.6575, 109.691, -1.37957
1398757497.814665730, 28.667, 109.642, -1.37957
1398757497.915211870, 28.6773, 109.592, -1.37957
1398757498.005727091, 28.6779, 109.562, -1.37965
1398757498.106302636, 28.6875, 109.513, -1.37965
1398757498.206872269, 28.697, 109.464, -1.37965
1398757498.307346628, 28.7066, 109.415, -1.37965
1398757498.407891787, 28.714, 109.362, -1.37989
1398757498.508362282, 28.7195, 109.307, -1.38035
1398757498.608942960, 28.729, 109.258, -1.38035
1398757498.709483031, 28.7378, 109.21, -1.38035
1398757498.810175129, 28.7473, 109.161, -1.38035
1398757498.910725759, 28.7485, 109.135, -1.38157
1398757499.001257872, 28.7499, 109.106, -1.38255
1398757499.101794387, 28.7594, 109.057, -1.38255
1398757499.202292327, 28.7688, 109.008, -1.38255
1398757499.302811316, 28.7782, 108.959, -1.38255
1398757499.403326605, 28.7773, 108.961, -1.38083
1398757499.503903212, 28.7868, 108.912, -1.38083
1398757499.604444834, 28.7963, 108.862, -1.38083
1398757499.705024718, 28.8058, 108.813, -1.38083
1398757499.805641738, 28.8127, 108.771, -1.38163
1398757499.906205229, 28.8122, 108.744, -1.38426
1398757500.001677029, 28.8216, 108.695, -1.38426
1398757500.102203305, 28.8306, 108.644, -1.38426
1398757500.202728042, 28.8402, 108.596, -1.38426
1398757500.303242344, 28.8272, 108.638, -1.38619
1398757500.403817500, 28.8367, 108.59, -1.38619
1398757500.504382684, 28.8457, 108.54, -1.38619
1398757500.605006327, 28.8549, 108.491, -1.38619
1398757500.705469599, 28.8644, 108.442, -1.38619
1398757500.806026716, 28.8541, 108.463, -1.38942
1398757500.906632231, 28.8634, 108.414, -1.38942
1398757501.007208406, 28.8725, 108.365, -1.38942
1398757501.107729274, 28.8816, 108.316, -1.38942
1398757501.208305545, 28.8767, 108.305, -1.39037
1398757501.308878939, 28.8857, 108.256, -1.39037
1398757501.409436309, 28.895, 108.207, -1.39037
1398757501.510043483, 28.9041, 108.158, -1.39037
1398757501.610617872, 28.9131, 108.109, -1.39037
1398757501.711180115, 28.9097, 108.058, -1.39801
1398757501.811870886, 28.9184, 108.009, -1.39801
1398757501.912441761, 28.927, 107.959, -1.39801
1398757502.002914210, 28.9357, 107.91, -1.39801
1398757502.103514908, 28.9396, 107.844, -1.40068
1398757502.204041582, 28.9484, 107.795, -1.40068
1398757502.304577383, 28.9569, 107.746, -1.40068
1398757502.405105539, 28.9654, 107.697, -1.40068
