seconds,x,y,z
1398854632.804454370, 18.5227, 118.779, -0.164565
1398854632.905021076, 18.5227, 118.779, -0.164565
1398854633.005559450, 18.5227, 118.779, -0.164565
1398854633.113884638, 18.5227, 118.779, -0.164565
1398854633.214466979, 18.5227, 118.779, -0.164565
1398854633.315024566, 18.5227, 118.779, -0.164565
1398854633.415532999, 18.5227, 118.779, -0.164565
1398854633.516082919, 18.5227, 118.779, -0.164565
1398854633.616643454, 18.5227, 118.779, -0.164565
1398854633.717173785, 18.5227, 118.779, -0.164565
1398854633.817703570, 18.5227, 118.779, -0.164565
1398854633.918287880, 18.5227, 118.779, -0.164565
1398854634.008821673, 18.5227, 118.779, -0.164565
1398854634.109437121, 18.5227, 118.779, -0.164565
1398854634.209978766, 18.5227, 118.779, -0.164565
1398854634.310487780, 18.5227, 118.779, -0.164565
1398854634.411059230, 18.5227, 118.779, -0.164565
1398854634.511626417, 18.5227, 118.779, -0.164565
1398854634.612202665, 18.5227, 118.779, -0.164565
1398854634.712755298, 18.5227, 118.779, -0.164565
1398854634.813332730, 18.5227, 118.779, -0.164565
1398854634.913881212, 18.5227, 118.779, -0.164565
1398854635.004380002, 18.5227, 118.779, -0.164565
1398854635.104942331, 18.5227, 118.779, -0.164565
1398854635.205485037, 18.5227, 118.779, -0.164565
1398854635.306051028, 18.5227, 118.779, -0.164565
1398854635.406636907, 18.5227, 118.779, -0.164565
1398854635.507190334, 18.5227, 118.779, -0.164565
1398854635.607688610, 18.5227, 118.779, -0.164565
1398854635.708220847, 18.5227, 118.779, -0.164565
1398854635.808754399, 18.5227, 118.779, -0.164565
1398854635.909333458, 18.5227, 118.779, -0.164565
1398854636.003548233, 18.5227, 118.779, -0.164565
1398854636.104045401, 18.5227, 118.779, -0.164565
1398854636.204606048, 18.5227, 118.779, -0.164565
1398854636.305200736, 18.5227, 118.779, -0.164565
1398854636.405770638, 18.5227, 118.779, -0.164565
1398854636.506341196, 18.5227, 118.779, -0.164565
1398854636.606912724, 18.5227, 118.779, -0.164565
1398854636.707520988, 18.5227, 118.779, -0.164565
1398854636.808035674, 18.5227, 118.779, -0.164565
1398854636.908585860, 18.5227, 118.779, -0.164565
1398854637.009103554, 18.5227, 118.779, -0.164565
1398854637.109622804, 18.5227, 118.779, -0.164565
1398854637.210048706, 18.5227, 118.779, -0.164565
1398854637.310602888, 18.5227, 118.779, -0.164565
1398854637.411148712, 18.5227, 118.779, -0.164565
1398854637.511727408, 18.5227, 118.779, -0.164565
1398854637.612251789, 18.5227, 118.779, -0.164565
1398854637.712778637, 18.5227, 118.779, -0.164565
1398854637.813388395, 18.5227, 118.779, -0.164565
1398854637.913931302, 18.5227, 118.779, -0.164565
1398854638.004452287, 18.5227, 118.779, -0.164565
1398854638.105005136, 18.5227, 118.779, -0.164565
1398854638.205564177, 18.5227, 118.779, -0.164565
1398854638.306120302, 18.5227, 118.779, -0.164565
1398854638.406696446, 18.5227, 118.779, -0.164565
1398854638.507279391, 18.5227, 118.779, -0.164565
1398854638.607871475, 18.5227, 118.779, -0.164565
1398854638.708496726, 18.5227, 118.779, -0.164565
1398854638.809038633, 18.5227, 118.779, -0.164565
1398854638.912671815, 18.5227, 118.779, -0.164565
1398854639.003225489, 18.5227, 118.779, -0.164565
1398854639.103800617, 18.5227, 118.779, -0.164565
1398854639.204365836, 18.5227, 118.779, -0.164565
1398854639.304936562, 18.5227, 118.779, -0.164565
1398854639.405470123, 18.5227, 118.779, -0.164565
1398854639.506030752, 18.5227, 118.779, -0.164565
1398854639.606563333, 18.5227, 118.779, -0.164565
1398854639.707127089, 18.5227, 118.779, -0.164565
1398854639.807645272, 18.5227, 118.779, -0.164565
1398854639.908111362, 18.5227, 118.779, -0.164565
1398854640.008652002, 18.5227, 118.779, -0.164565
1398854640.109181148, 18.5227, 118.779, -0.164565
1398854640.209755511, 18.5227, 118.779, -0.164565
1398854640.310244423, 18.5227, 118.779, -0.164565
1398854640.410823337, 18.5227, 118.779, -0.164565
1398854640.511385703, 18.5227, 118.779, -0.164565
1398854640.611892982, 18.5227, 118.779, -0.164565
1398854640.712426374, 18.5227, 118.779, -0.164565
1398854640.813011295, 18.5227, 118.779, -0.164565
1398854640.913617759, 18.5227, 118.779, -0.164565
1398854641.004120914, 18.5227, 118.779, -0.164565
1398854641.104582515, 18.5227, 118.779, -0.164565
1398854641.205177351, 18.5227, 118.779, -0.164565
1398854641.305698773, 18.5227, 118.779, -0.164565
1398854641.406291993, 18.5247, 118.778, -0.164565
1398854641.506883874, 18.5306, 118.777, -0.164565
1398854641.607419541, 18.5395, 118.776, -0.164565
1398854641.715171666, 18.5514, 118.774, -0.164565
1398854641.815692120, 18.5661, 118.772, -0.164565
1398854641.916265444, 18.5829, 118.769, -0.164565
1398854642.006768046, 18.6036, 118.765, -0.164565
1398854642.107301105, 18.6273, 118.761, -0.164565
1398854642.207823999, 18.653, 118.757, -0.164565
1398854642.308353145, 18.6826, 118.752, -0.164565
1398854642.408877597, 18.7121, 118.747, -0.164565
1398854642.509436711, 18.7417, 118.742, -0.164565
1398854642.609981443, 18.7713, 118.737, -0.164565
1398854642.710534114, 18.8009, 118.733, -0.164565
1398854642.811093144, 18.8305, 118.728, -0.164565
1398854642.911646646, 18.8601, 118.723, -0.164565
1398854643.002142729, 18.8897, 118.718, -0.164565
1398854643.102723323, 18.9193, 118.713, -0.164565
1398854643.203297435, 18.9489, 118.708, -0.164565
1398854643.303845234, 18.9785, 118.703, -0.164565
1398854643.404397033, 18.9949, 118.683, -0.166115
1398854643.505002466, 19.0244, 118.678, -0.166115
1398854643.605600744, 19.054, 118.673, -0.166115
1398854643.706263073, 19.0836, 118.668, -0.166115
1398854643.806841649, 19.1132, 118.663, -0.148662
1398854643.907474822, 19.1428, 118.658, -0.131209
1398854644.008018111, 19.1774, 118.65, -0.115284
1398854644.108588762, 19.2107, 118.642, -0.0987856
1398854644.209147025, 19.2408, 118.64, -0.0813323
1398854644.309716934, 19.2709, 118.638, -0.063879
1398854644.410272360, 19.301, 118.636, -0.0464257
1398854644.510829545, 19.3312, 118.635, -0.0289724
1398854644.622584227, 19.3606, 118.635, -0.0115191
1398854644.723158080, 19.3816, 118.63, 0.00199702
1398854644.823725629, 19.4121, 118.63, 0.00199702
1398854644.924270127, 19.4425, 118.629, 0.00199702
1398854645.004782411, 19.4719, 118.629, 0.0194503
1398854645.105297574, 19.5015, 118.63, 0.0369036
1398854645.205884171, 19.5321, 118.631, 0.0543569
1398854645.306416519, 19.565, 118.633, 0.0718102
1398854645.407072686, 19.5776, 118.628, 0.0996846
1398854645.507672568, 19.6169, 118.632, 0.117138
1398854645.608209830, 19.6576, 118.638, 0.152044
1398854645.708732593, 19.7016, 118.645, 0.186951
1398854645.809302867, 19.7491, 118.655, 0.204404
1398854645.909901726, 19.7978, 118.665, 0.221858
1398854646.000450295, 19.8466, 118.677, 0.221858
1398854646.100986663, 19.8688, 118.679, 0.212789
1398854646.201556166, 19.9166, 118.689, 0.212789
1398854646.302081325, 19.9665, 118.7, 0.212789
1398854646.402656211, 20.0144, 118.711, 0.212789
1398854646.503226876, 20.0632, 118.721, 0.212789
1398854646.603804307, 20.1142, 118.72, 0.207494
1398854646.704436773, 20.164, 118.725, 0.205161
1398854646.804999542, 20.2121, 118.736, 0.205161
1398854646.905578784, 20.2609, 118.745, 0.205161
1398854647.006106491, 20.3099, 118.756, 0.205161
1398854647.106699331, 20.3082, 118.743, 0.194912
1398854647.207281425, 20.3573, 118.753, 0.194912
1398854647.307849081, 20.4053, 118.762, 0.194912
1398854647.408426107, 20.4554, 118.772, 0.194912
1398854647.508995753, 20.4707, 118.766, 0.184914
1398854647.619046283, 20.5132, 118.773, 0.183224
1398854647.719598701, 20.5624, 118.783, 0.183224
1398854647.820140694, 20.6105, 118.792, 0.183224
1398854647.920678479, 20.6607, 118.801, 0.183224
1398854648.001065271, 20.7031, 118.792, 0.177534
1398854648.101636290, 20.7514, 118.801, 0.177534
1398854648.202135358, 20.8007, 118.811, 0.177534
1398854648.302693672, 20.8497, 118.819, 0.177534
1398854648.403280694, 20.8812, 118.82, 0.174719
1398854648.503805453, 20.913, 118.82, 0.171941
1398854648.604290466, 20.9613, 118.829, 0.171941
1398854648.704880605, 21.0107, 118.838, 0.171941
1398854648.805385280, 21.0598, 118.846, 0.171941
1398854648.905958916, 21.0781, 118.839, 0.167547
1398854649.006579805, 21.1275, 118.848, 0.167547
1398854649.107173286, 21.1768, 118.857, 0.167547
1398854649.207725591, 21.2262, 118.866, 0.167547
1398854649.308278234, 21.2707, 118.87, 0.166862
1398854649.408843304, 21.2981, 118.861, 0.16367
1398854649.509383943, 21.3475, 118.87, 0.16367
1398854649.609912335, 21.396, 118.879, 0.16367
1398854649.710382839, 21.4451, 118.887, 0.16367
1398854649.810906396, 21.5043, 118.882, 0.157613
1398854649.911458448, 21.5538, 118.89, 0.157613
1398854650.002024341, 21.6033, 118.898, 0.157613
1398854650.102545819, 21.6518, 118.907, 0.157613
1398854650.203097943, 21.701, 118.914, 0.157613
1398854650.303648314, 21.7572, 118.914, 0.152429
1398854650.414976311, 21.8067, 118.922, 0.152429
1398854650.515480880, 21.8552, 118.93, 0.152429
1398854650.615971775, 21.9047, 118.938, 0.152429
1398854650.716399051, 21.953, 118.941, 0.150999
1398854650.816979966, 22.0004, 118.946, 0.150419
1398854650.917560148, 22.0499, 118.954, 0.150419
1398854651.008118878, 22.0995, 118.962, 0.150419
1398854651.108621908, 22.148, 118.971, 0.150419
1398854651.209185288, 22.2075, 118.97, 0.146495
1398854651.309806432, 22.2561, 118.978, 0.146495
1398854651.410379288, 22.3057, 118.985, 0.146495
1398854651.510941348, 22.3552, 118.993, 0.146495
1398854651.611462318, 22.4078, 118.999, 0.146217
1398854651.711973927, 22.4616, 119.004, 0.14599
1398854651.812540452, 22.5109, 119.011, 0.14599
1398854651.913115342, 22.5595, 119.019, 0.14599
1398854652.003628004, 22.6091, 119.027, 0.14599
1398854652.104218764, 22.6375, 119.023, 0.143903
1398854652.204791034, 22.6871, 119.03, 0.143903
1398854652.305341798, 22.7364, 119.037, 0.143903
1398854652.405800263, 22.7851, 119.045, 0.143903
1398854652.506389714, 22.8344, 119.051, 0.143355
1398854652.606954738, 22.8834, 119.055, 0.142415
1398854652.707487271, 22.933, 119.062, 0.142415
1398854652.808053376, 22.9826, 119.07, 0.142415
1398854652.908608116, 23.0312, 119.078, 0.142415
1398854653.009114683, 23.0371, 119.079, 0.140598
1398854653.109650329, 23.0864, 119.085, 0.140598
1398854653.210152314, 23.136, 119.092, 0.140598
1398854653.318411847, 23.1856, 119.1, 0.140598
1398854653.418939381, 23.2343, 119.108, 0.140598
1398854653.519521948, 23.2833, 119.108, 0.135539
1398854653.620095663, 23.3329, 119.115, 0.135539
1398854653.720651119, 23.3823, 119.121, 0.135539
1398854653.821191622, 23.4319, 119.128, 0.135539
1398854653.921749461, 23.4618, 119.134, 0.136076
1398854654.002198296, 23.5115, 119.141, 0.136076
1398854654.102752383, 23.5611, 119.148, 0.136076
1398854654.203273563, 23.6105, 119.155, 0.136076
1398854654.303853349, 23.6573, 119.162, 0.13617
1398854654.404360535, 23.6606, 119.164, 0.137712
1398854654.504823574, 23.7102, 119.171, 0.137712
1398854654.605328179, 23.7598, 119.178, 0.137712
1398854654.705897745, 23.8092, 119.185, 0.137712
1398854654.806432912, 23.8355, 119.189, 0.136362
1398854654.907000260, 23.8841, 119.197, 0.136362
1398854655.007581963, 23.9338, 119.204, 0.136362
1398854655.108168358, 23.9844, 119.211, 0.136362
1398854655.208768225, 24.0229, 119.22, 0.139973
1398854655.309331025, 24.066, 119.229, 0.142296
1398854655.409908154, 24.1156, 119.236, 0.142296
1398854655.510464204, 24.1642, 119.244, 0.142296
1398854655.611045917, 24.2136, 119.25, 0.142296
1398854655.711632897, 24.2301, 119.251, 0.140195
1398854655.812145415, 24.2797, 119.259, 0.140195
1398854655.912722265, 24.3293, 119.266, 0.140195
1398854656.003210779, 24.3789, 119.273, 0.140195
1398854656.103732211, 24.4271, 119.279, 0.139743
1398854656.209178529, 24.4708, 119.28, 0.137775
1398854656.309727520, 24.5205, 119.287, 0.137775
1398854656.410303738, 24.5701, 119.295, 0.137775
1398854656.510870285, 24.6197, 119.302, 0.137775
1398854656.611406433, 24.6524, 119.301, 0.13398
1398854656.712030591, 24.7011, 119.308, 0.13398
1398854656.812545847, 24.7508, 119.315, 0.13398
1398854656.913107574, 24.8004, 119.323, 0.13398
1398854657.003536416, 24.8498, 119.329, 0.13398
1398854657.104152590, 24.8636, 119.328, 0.133134
1398854657.204715044, 24.9133, 119.335, 0.133134
1398854657.305305657, 24.962, 119.342, 0.133134
1398854657.405854937, 25.0116, 119.349, 0.133134
1398854657.506369809, 25.0646, 119.356, 0.133272
1398854657.606932906, 25.1148, 119.361, 0.133305
1398854657.707479563, 25.1635, 119.369, 0.133305
1398854657.807978599, 25.2131, 119.376, 0.133305
1398854657.908498669, 25.2628, 119.383, 0.133305
1398854658.009027611, 25.3266, 119.389, 0.132625
1398854658.109580028, 25.376, 119.395, 0.132625
1398854658.210111915, 25.4257, 119.402, 0.132625
1398854658.310679829, 25.4744, 119.41, 0.132625
1398854658.411258932, 25.5204, 119.416, 0.132324
1398854658.511822369, 25.5594, 119.42, 0.131454
1398854658.612394416, 25.6088, 119.426, 0.131454
1398854658.712999841, 25.6585, 119.433, 0.131454
1398854658.813584136, 25.7072, 119.441, 0.131454
1398854658.914236950, 25.743, 119.44, 0.129606
1398854659.004715572, 25.7906, 119.445, 0.129325
1398854659.109537192, 25.84, 119.451, 0.129325
1398854659.210091857, 25.8888, 119.458, 0.129325
1398854659.310651058, 25.9362, 119.465, 0.129325
1398854659.411216853, 25.9604, 119.469, 0.132424
1398854659.511782423, 26.0015, 119.476, 0.132424
1398854659.612367653, 26.039, 119.48, 0.132424
1398854659.712949436, 26.0735, 119.485, 0.132424
1398854659.813524178, 26.0861, 119.486, 0.134257
1398854659.914099666, 26.0962, 119.488, 0.118577
1398854660.004661154, 26.1261, 119.491, 0.101123
1398854660.105193055, 26.1557, 119.494, 0.0836702
1398854660.205818699, 26.1866, 119.497, 0.0662169
1398854660.306423387, 26.1954, 119.496, 0.0490251
1398854660.407002166, 26.2099, 119.495, 0.0317844
1398854660.507631527, 26.2402, 119.496, 0.0143311
1398854660.608236165, 26.2703, 119.496, -0.00312216
1398854660.708697831, 26.3001, 119.495, -0.0205754
1398854660.809260329, 26.3299, 119.495, -0.0380287
1398854660.909842838, 26.3595, 119.493, -0.055482
1398854661.000364504, 26.373, 119.485, -0.0891686
1398854661.100936568, 26.4061, 119.481, -0.106622
1398854661.201490288, 26.4422, 119.476, -0.124075
1398854661.302048567, 26.4802, 119.471, -0.158982
1398854661.402572679, 26.5215, 119.463, -0.193888
1398854661.503134747, 26.5648, 119.455, -0.228795
1398854661.603703424, 26.6114, 119.443, -0.246248
1398854661.704275187, 26.6525, 119.43, -0.277319
1398854661.804745538, 26.7005, 119.416, -0.312226
1398854661.905271988, 26.7471, 119.4, -0.329679
1398854662.009632987, 26.7942, 119.383, -0.364586
1398854662.110172608, 26.8409, 119.364, -0.399492
1398854662.210777091, 26.8865, 119.345, -0.416946
1398854662.311354643, 26.9146, 119.318, -0.45019
1398854662.411920957, 26.953, 119.294, -0.484471
1398854662.512481908, 26.9964, 119.271, -0.501924
1398854662.613065737, 27.0405, 119.246, -0.536831
1398854662.713632769, 27.0831, 119.219, -0.571737
1398854662.814159609, 27.1227, 119.195, -0.60428
1398854662.914778183, 27.1638, 119.167, -0.621733
1398854663.005289190, 27.2036, 119.137, -0.65664
1398854663.105880340, 27.2421, 119.106, -0.691546
1398854663.206429495, 27.2461, 119.09, -0.702571
1398854663.307027324, 27.2831, 119.057, -0.737477
1398854663.407566691, 27.3198, 119.023, -0.772384
1398854663.508158951, 27.3544, 118.989, -0.789837
1398854663.608734306, 27.374, 118.971, -0.818429
1398854663.709257504, 27.4044, 118.938, -0.852131
1398854663.809806491, 27.4363, 118.901, -0.869584
1398854663.910324097, 27.4677, 118.861, -0.90449
1398854664.000847044, 27.4989, 118.82, -0.939397
1398854664.101383427, 27.5223, 118.799, -0.970516
1398854664.201902588, 27.5502, 118.757, -0.987969
1398854664.302464508, 27.577, 118.715, -1.02288
1398854664.403002958, 27.6028, 118.673, -1.04033
1398854664.503599515, 27.6293, 118.629, -1.04033
1398854664.604136522, 27.6361, 118.604, -1.03943
1398854664.704732781, 27.6617, 118.561, -1.03943
1398854664.805289161, 27.6873, 118.518, -1.05688
1398854664.912571561, 27.7114, 118.473, -1.09179
1398854665.003107775, 27.7338, 118.429, -1.10924
1398854665.103625777, 27.7464, 118.394, -1.13992
1398854665.204201214, 27.7613, 118.354, -1.17252
1398854665.304774456, 27.7801, 118.308, -1.18998
1398854665.405232419, 27.7981, 118.262, -1.22488
1398854665.505800712, 27.8138, 118.215, -1.25979
1398854665.606382552, 27.8293, 118.167, -1.27724
1398854665.706941366, 27.8391, 118.132, -1.3067
1398854665.807546736, 27.8485, 118.095, -1.33665
1398854665.908083940, 27.8591, 118.047, -1.35411
1398854666.008603442, 27.8686, 117.998, -1.38901
1398854666.109179532, 27.8772, 117.949, -1.40647
1398854666.209742016, 27.8857, 117.9, -1.40647
1398854666.310365338, 27.8783, 117.901, -1.39482
1398854666.410959889, 27.8874, 117.852, -1.39482
1398854666.511541962, 27.8955, 117.803, -1.39482
1398854666.612112331, 27.9044, 117.753, -1.39482
1398854666.712671901, 27.9155, 117.709, -1.39243
1398854666.813246195, 27.9319, 117.675, -1.38406
1398854666.913830419, 27.9404, 117.625, -1.38406
1398854667.004348880, 27.95, 117.576, -1.38406
1398854667.104920688, 27.9594, 117.526, -1.40151
1398854667.205471232, 27.954, 117.509, -1.41448
1398854667.306023435, 27.9607, 117.46, -1.44939
1398854667.406567465, 27.966, 117.409, -1.46684
1398854667.507098692, 27.9708, 117.36, -1.46684
1398854667.607654008, 27.9748, 117.32, -1.46554
1398854667.708171894, 27.9732, 117.313, -1.45993
1398854667.811707691, 27.9791, 117.263, -1.45993
1398854667.912242005, 27.9847, 117.212, -1.45993
1398854668.002692759, 27.9898, 117.163, -1.45993
1398854668.103218954, 27.9946, 117.142, -1.4543
1398854668.203777539, 27.9997, 117.092, -1.4543
1398854668.304306506, 28.0059, 117.042, -1.4543
1398854668.404883801, 28.012, 116.993, -1.4543
1398854668.505472515, 28.0145, 116.948, -1.45348
1398854668.606044332, 28.0199, 116.899, -1.45325
1398854668.706622132, 28.0251, 116.849, -1.45325
1398854668.807246592, 28.0313, 116.799, -1.45325
1398854668.907792663, 28.0357, 116.751, -1.45353
1398854669.008315580, 28.0394, 116.702, -1.45419
1398854669.108810027, 28.0446, 116.652, -1.45419
1398854669.209454335, 28.0509, 116.603, -1.45419
1398854669.310000830, 28.0571, 116.553, -1.45419
1398854669.410522602, 28.0546, 116.521, -1.45712
1398854669.511081810, 28.0606, 116.471, -1.45712
1398854669.611675162, 28.0656, 116.422, -1.45712
1398854669.712293341, 28.0718, 116.373, -1.45712
1398854669.812899679, 28.0767, 116.308, -1.46107
1398854669.913442372, 28.0813, 116.256, -1.46162
1398854670.003922705, 28.0871, 116.206, -1.46162
1398854670.104446542, 28.0921, 116.157, -1.46162
1398854670.205011975, 28.0978, 116.107, -1.46162
1398854670.305533769, 28.0964, 116.071, -1.46629
1398854670.406075348, 28.102, 116.021, -1.46629
1398854670.506642070, 28.1068, 115.972, -1.46629
1398854670.607236684, 28.1123, 115.922, -1.46629
1398854670.717045622, 28.1126, 115.862, -1.46899
1398854670.817611485, 28.1182, 115.813, -1.46899
1398854670.918158635, 28.1226, 115.763, -1.46899
1398854671.008616835, 28.128, 115.713, -1.46899
1398854671.109157497, 28.1308, 115.672, -1.47059
1398854671.209648043, 28.1349, 115.622, -1.47062
1398854671.310294293, 28.1404, 115.573, -1.47062
1398854671.410857844, 28.1448, 115.523, -1.47062
1398854671.511331034, 28.1501, 115.474, -1.47075
1398854671.611854769, 28.1471, 115.437, -1.47616
1398854671.712354433, 28.1522, 115.387, -1.47616
1398854671.812917139, 28.1572, 115.337, -1.47616
1398854671.913402326, 28.1615, 115.288, -1.47616
1398854672.003968844, 28.1577, 115.252, -1.48163
1398854672.104517255, 28.1615, 115.203, -1.48163
1398854672.205057128, 28.1663, 115.153, -1.48163
1398854672.305641021, 28.1701, 115.103, -1.48163
1398854672.406242245, 28.1725, 115.043, -1.48565
1398854672.506833242, 28.1751, 114.986, -1.47087
1398854672.607397937, 28.1805, 114.935, -1.43597
1398854672.707944855, 28.1874, 114.887, -1.41851
1398854672.808482344, 28.1954, 114.827, -1.38506
1398854672.909044847, 28.1983, 114.712, -1.37681
1398854673.009554749, 28.2075, 114.662, -1.37681
1398854673.110111856, 28.2177, 114.613, -1.37681
1398854673.210659031, 28.2262, 114.565, -1.37681
1398854673.311196865, 28.2342, 114.456, -1.38112
1398854673.411762403, 28.2442, 114.407, -1.38112
1398854673.512334873, 28.2532, 114.357, -1.38112
1398854673.621423819, 28.2615, 114.309, -1.38112
1398854673.721979215, 28.2705, 114.26, -1.38112
1398854673.822529132, 28.2714, 114.179, -1.38976
1398854673.923005304, 28.28, 114.129, -1.38976
1398854674.003482569, 28.2889, 114.081, -1.38976
1398854674.104034880, 28.2975, 114.031, -1.38976
1398854674.204596442, 28.3008, 113.888, -1.39986
1398854674.305178257, 28.3089, 113.839, -1.3824
1398854674.405754094, 28.3192, 113.79, -1.36495
1398854674.506319635, 28.3297, 113.742, -1.33004
1398854674.606924313, 28.3422, 113.693, -1.31259
1398854674.707441595, 28.3398, 113.609, -1.32348
1398854674.807981795, 28.3517, 113.561, -1.32348
1398854674.908557257, 28.3637, 113.512, -1.32348
1398854675.009118493, 28.3756, 113.463, -1.32348
1398854675.109666066, 28.3758, 113.426, -1.32941
1398854675.210193323, 28.381, 113.383, -1.33243
1398854675.310787506, 28.3925, 113.335, -1.33243
1398854675.411343232, 28.405, 113.285, -1.33243
1398854675.511881306, 28.4158, 113.238, -1.33243
1398854675.612456331, 28.4148, 113.158, -1.34248
1398854675.713043926, 28.4267, 113.109, -1.34248
1398854675.813573316, 28.4377, 113.06, -1.34248
1398854675.914075306, 28.4481, 113.012, -1.34248
1398854676.004578720, 28.4574, 112.967, -1.34309
1398854676.105139795, 28.4461, 112.96, -1.35117
1398854676.205679916, 28.4567, 112.911, -1.35117
1398854676.306208011, 28.4675, 112.863, -1.35117
