,seconds,x,y,z,speed,acceleration,degrees
0,1398757450.2066076,19.6083,119.525,0.9206011000000001,0.0,0.0,180.84691807965865
1,1398757450.3071313,19.6083,119.525,0.9206011000000001,0.0,0.0,180.87663137354454
2,1398757450.4076846,19.6083,119.525,0.9206011000000001,0.0,0.0,180.07915934072122
3,1398757450.5082383,19.6083,119.525,0.9206011000000001,0.0,0.0,179.09737357041365
4,1398757450.6087966,19.6083,119.525,0.9206011000000001,0.0,0.0,178.27937786310272
5,1398757450.7093782,19.6083,119.525,0.9206011000000001,0.0,0.0,177.74621463841277
6,1398757450.8099873,19.6083,119.525,0.9206011000000001,0.0,0.0,177.59234266886656
7,1398757450.9105828,19.6083,119.525,0.9206011000000001,0.0,0.0,177.7917759422629
8,1398757451.0010922,19.6083,119.525,0.9206011000000001,0.0,0.0,178.4282437356022
9,1398757451.101614,19.6083,119.525,0.9206011000000001,0.0,0.0,179.14784887946155
10,1398757451.202128,19.6083,119.525,0.9206011000000001,0.0,0.0,179.93971008161265
11,1398757451.302762,19.6083,119.525,0.9206011000000001,0.0,0.0,180.34224477723006
12,1398757451.4032845,19.6083,119.525,0.9206011000000001,0.0,0.0,179.83761814047887
13,1398757451.5038471,19.6083,119.525,0.9206011000000001,0.0,0.0,177.6402024113705
14,1398757451.6044433,19.6083,119.525,0.9206011000000001,0.0,0.0,173.67883642399508
15,1398757451.7049646,19.6083,119.525,0.9206011000000001,0.0,0.0,168.55707528285618
16,1398757451.8055377,19.6083,119.525,0.9206011000000001,0.0,0.0,164.24977147424474
17,1398757451.9118972,19.6083,119.525,0.9206011000000001,0.0,0.0,161.59115983121606
18,1398757452.0023887,19.6083,119.525,0.9206011000000001,0.0,0.0,161.04146369388283
19,1398757452.102961,19.6083,119.525,0.9206011000000001,0.0,0.0,162.72851127888117
20,1398757452.2035434,19.6083,119.525,0.9206011000000001,0.0,0.0,167.1449647044391
21,1398757452.3041592,19.6083,119.525,0.9206011000000001,0.0,0.0,174.53317501499598
22,1398757452.404707,19.6083,119.525,0.9206011000000001,0.0,0.0,184.56480776068665
23,1398757452.5052621,19.6083,119.525,0.9206011000000001,0.0,0.0,195.41785213237821
24,1398757452.6057947,19.6083,119.525,0.9206011000000001,0.0,0.0,205.4486375623212
