,seconds,x,y,z,speed,acceleration,degrees
12583,1398847952.3048906,78.6368,130.841,-1.6423900000000002,0.5948878485417476,-3.117457397816216,343.65710730789465
12584,1398847952.4055033,78.5839,130.813,-1.65984,0.281232228472615,0.19334625037298905,343.97567152842174
12585,1398847952.5060608,78.5565,130.806,-1.6591299999999998,0.30067465674523547,0.1161316742531328,344.0976621392444
12586,1398847952.6066227,78.5297,130.792,-1.67659,0.31235307359060627,0.42207034956954836,344.03690172787753
12587,1398847952.7128606,78.5001,130.77700000000002,-1.71149,0.3571929362581891,0.2404155675158972,343.7004708962572
12588,1398847952.8134756,78.467,130.763,-1.7289500000000002,0.3813823544900063,-3.7922902500802524,343.02443743999027
12589,1398847952.9140434,78.4317,130.748,-1.7638500000000001,0.0,4.652210646458015,341.9997007717951
12590,1398847953.0045495,78.4317,130.748,-1.7638500000000001,0.4210533341173952,4.07739482566991,340.78375904856085
12591,1398847953.1051204,78.3921,130.733,-1.7987599999999997,0.8311206712341636,-3.356721334425141,339.52651681055863
12592,1398847953.2057617,78.3114,130.711,-1.83311,0.4932960381871692,0.1069894654097578,338.36103072903325
12593,1398847953.3063533,78.2641,130.696,-1.83311,0.5040582860666653,-0.11060617814701161,337.33553764110627
12594,1398847953.4069197,78.21600000000001,130.68,-1.83311,0.49293502233101844,0.005038558313144476,336.4378156093556
12595,1398847953.507585,78.1687,130.665,-1.83311,0.49344223047080377,0.03793558979453695,335.63441833758145
12596,1398847953.608147,78.1214,130.65,-1.83311,0.49725710383541166,-0.39506948156094257,334.9068147106401
12597,1398847953.7086985,78.0734,130.636,-1.83311,0.45753223328920467,-0.325873771787047,334.2958763838104
12598,1398847953.8092144,78.0283,130.627,-1.83331,0.42477675658966446,-4.225106358544527,333.84188329454474
12599,1398847953.9097507,77.9857,130.624,-1.83373,0.0,5.45544608649559,333.60171047844125
12600,1398847954.0001972,77.9857,130.624,-1.83373,0.4934258526260774,0.141890104535451,333.63327146370733
12601,1398847954.1007624,77.9384,130.609,-1.83373,0.50769505866912,-0.14250369495734358,333.9783119661239
12602,1398847954.2013214,77.8896,130.594,-1.83373,0.4933650301493385,-2.8570707777621505,334.6149738868651
12603,1398847954.301899,77.8423,130.579,-1.83373,0.20600772872071138,2.8469240924751507,335.42843875966696
12604,1398847954.4024181,77.8232,130.58700000000002,-1.82985,0.4921782048665185,0.08163373596952976,336.22052811549224
12605,1398847954.5030446,77.77600000000001,130.572,-1.82985,0.5003927194405283,-0.07216098170031526,336.8046004989736
12606,1398847954.603544,77.72800000000001,130.55700000000002,-1.82985,0.4931405846855784,0.09897062272492514,337.1036722386523
12607,1398847954.7041674,77.6807,130.542,-1.82985,0.503099342197657,-0.6896019299716372,337.13885929715457
12608,1398847954.8047369,77.6327,130.526,-1.82985,0.43374643012959846,0.6706996617086652,336.9847213014162
12609,1398847954.9053476,77.5898,130.534,-1.83562,0.5012260147385736,4.807923959383181,336.7130592254405
12610,1398847955.0058703,77.5417,130.519,-1.83562,0.9845317845461543,-5.054533012150797,336.3852774655494
12611,1398847955.1064672,77.447,130.49,-1.83562,0.4760614085436437,0.09726061700693518,336.05071965251415
12612,1398847955.207072,77.3992,130.487,-1.83947,0.48584629079742536,-0.12051770028856937,335.77685356140415
12613,1398847955.3076274,77.3516,130.476,-1.84064,0.4737275828368896,-0.357850859194075,335.5736425291
12614,1398847955.4083297,77.3057,130.463,-1.84064,0.43769118335250395,-0.44693381450504166,335.4201538495994
12615,1398847955.5088284,77.264,130.44899999999998,-1.84064,0.3927749266010157,0.46904133338544013,335.2671553707043
12616,1398847955.6132216,77.2245,130.438,-1.84064,0.4417396728645552,-0.8813694087738169,335.071313430395
12617,1398847955.7137496,77.1805,130.43200000000002,-1.84402,0.3531373673658512,-0.32905916712382327,334.819956947663
12618,1398847955.8144042,77.1467,130.421,-1.84402,0.32001604784784127,-3.182024103950235,334.5330608103243
