,seconds,x,y,z,speed,acceleration,degrees
0,1398776276.047,19.5956,119.52,1.0487989,0.0,0.0,180.87697876931193
1,1398776276.147594,19.5956,119.52,1.0487989,0.0,0.0,180.90089852617677
2,1398776276.2480962,19.5956,119.52,1.0487989,0.0,0.0,180.16261733089803
3,1398776276.3486328,19.5956,119.52,1.0487989,0.0,0.0,179.1738398465198
4,1398776276.4491925,19.5956,119.52,1.0487989,0.0,0.0,178.26996399588288
5,1398776276.5497718,19.5956,119.52,1.0487989,0.0,0.0,177.6338264901892
6,1398776276.6502895,19.5956,119.52,1.0487989,0.0,0.0,177.38785746228487
7,1398776276.7508073,19.5956,119.52,1.0487989,0.0,0.0,177.5139704004342
8,1398776276.8513775,19.5956,119.52,1.0487989,0.0,0.0,178.0229104151758
9,1398776276.9518845,19.5956,119.52,1.0487989,0.0,0.0,178.63543227106334
10,1398776277.0021482,19.5956,119.52,1.0487989,0.0,0.0,179.2808363968641
11,1398776277.1027548,19.5956,119.52,1.0487989,0.0,0.0,179.53273950564108
12,1398776277.203347,19.5956,119.52,1.0487989,0.0,0.0,178.87904600595783
13,1398776277.303836,19.5956,119.52,1.0487989,0.0,0.0,176.67504292388386
14,1398776277.4044065,19.5956,119.52,1.0487989,0.0,0.0,172.92267178260332
15,1398776277.504911,19.5956,119.52,1.0487989,0.0,0.0,168.34492087994641
16,1398776277.605492,19.5956,119.52,1.0487989,0.0,0.0,164.542989626501
17,1398776277.7098901,19.5956,119.52,1.0487989,0.0,0.0,162.27585026675683
18,1398776277.810499,19.5956,119.52,1.0487989,0.0,0.0,161.60886670401996
19,1398776277.911055,19.5956,119.52,1.0487989,0.0,0.0,161.73821879656384
20,1398776278.0015762,19.5956,119.52,1.0487989,0.0,0.0,162.15305342702754
21,1398776278.1020758,19.5956,119.52,1.0487989,0.0,0.0,162.38589445181367
22,1398776278.2026772,19.5956,119.52,1.0487989,0.0,0.0,162.00057520632944
23,1398776278.3031983,19.5956,119.52,1.0487989,0.0,0.0,160.28674220979906
24,1398776278.4038396,19.5956,119.52,1.0487989,0.0,0.19762891150559633,157.0621317410615
25,1398776278.5044208,19.5956,119.52,1.0487989,0.019877746972809533,0.39541146880403527,152.71494661894582
26,1398776278.6050358,19.5976,119.52,1.0487989,0.05966208162046285,0.301512674386406,148.40127218468388
27,1398776278.7056022,19.6036,119.52,1.0487989,0.08998412197143225,0.1925706465355491,144.98417001523535
28,1398776278.8062353,19.6126,119.521,1.0487989,0.10936311164733648,0.39882416202139964,142.9515952614016
29,1398776278.9068177,19.6236,119.521,1.0487989,0.14947778757556054,0.2954490852146159,142.1401238220753
30,1398776279.0073898,19.6386,119.522,1.0487989,0.17919172524342664,0.2873968762801594,142.09729601271565
31,1398776279.1079957,19.6566,119.523,1.0487989,0.20810556522204798,0.30595075011776707,142.30583790939846
32,1398776279.2085404,19.6775,119.524,1.0487989,0.23886728888011238,0.19734658650329368,142.47278069474615
33,1398776279.3091018,19.7015,119.525,1.0487989,0.2587127340334183,0.4014584648292526,142.51880751761067
34,1398776279.4096737,19.7275,119.52600000000001,1.0487989,0.29908816289133106,-0.01584129814759121,142.5039482613544
35,1398776279.5102012,19.7575,119.52799999999999,1.0487989,0.29749567639658847,0.013002976883135352,142.46954815168857
36,1398776279.610763,19.7874,119.529,1.0487989,0.29880327990139094,-0.012546350338083363,142.45186001494577
37,1398776279.7113864,19.8174,119.531,1.0487989,0.29754082385899716,0.009752298544476994,142.4489172137326
38,1398776279.811933,19.8473,119.53200000000001,1.0487989,0.29852138430456154,0.33384386507803193,142.47103484271983
39,1398776279.9124842,19.8773,119.53299999999999,1.0487989,0.33208976164338566,-0.38186282728740567,142.50925186314436
40,1398776280.0030217,19.9073,119.535,1.0487989,0.2975168375635445,0.0159299364020323,142.55207097376893
41,1398776280.1035764,19.9372,119.536,1.0487989,0.29911866761380124,-0.0059984301133509865,142.58553606569643
42,1398776280.2040937,19.9672,119.538,1.0487989,0.2985157217768307,-0.004852722149535519,142.5969271329148
43,1398776280.3046467,19.9972,119.539,1.0487989,0.2980277658331112,0.004507964055625323,142.59379909949777
44,1398776280.4051971,20.0271,119.541,1.0487989,0.29848104348128723,0.6429003153481382,142.61211881116668
45,1398776280.5057619,20.0571,119.542,1.0487989,0.363134132554833,-0.6218026798791872,142.71816448930304
46,1398776280.6114595,20.090999999999998,119.56,1.0496453,0.2974110618223634,0.015305152394767787,142.98877654365026
47,1398776280.71205,20.1209,119.561,1.0496453,0.2989506142561925,-0.0049784706600503915,143.48377345608523
