,Speed,Degrees,Acceleration,M0C,M1C,Lat,Lon
331,-0.050658995644558176,140.5519367500174,1.0965213860544794,0.23951186662993615,0.10396737557389285,45.35972234689238,11.020965629635759
332,0.25587811740575994,151.26033336874315,0.4960964858996443,0.7413473851861961,0.13358809733455274,45.359720331117636,11.02097708939332
333,-0.39380160892500626,152.24473924680208,0.8417186311648732,-0.6247340182409858,0.8881275436833508,45.35971483929766,11.020979403227262
334,0.19198817147380906,154.1690046819802,-0.5949857247309256,-0.26409852011820606,0.07832724941310595,45.35971588292939,11.020991358790855
335,0.3306377357054618,154.19912341313673,-0.7401486903730563,-0.15272194278201354,-0.09267367283253923,45.35972654895208,11.020995780009498
336,0.2328315542187715,252.52003117142738,0.1497854437019771,0.496231159759691,0.3981831937603159,45.35972472547926,11.021005908178598
337,0.6143481648726041,255.14781193517564,-0.16079439158692918,-0.1791356128534793,0.13921245087100792,45.359782128737876,11.020987370800725
338,0.584724638848634,238.95174242483748,-1.0069025736749702,-0.3832332855650316,-0.2589377360282388,45.359838737154185,11.020968497267322
339,0.42030717031889625,240.1852569885324,1.188179708480992,-0.34773497460018377,-0.297711908525984,45.35988159903424,11.020957497636402
340,0.17940550166169061,256.04047081895095,-0.7557490890150488,0.0715807382015047,0.21122543537529181,45.35994376763226,11.02093533586991
341,1.0343809352532647,239.50539627349747,0.7054246268752251,-0.001008258304096541,0.44427137151482143,45.359996187853625,11.020920703322528
342,0.18012589932890583,250.65828090101178,0.17086320088526172,1.0922139276901153,-0.10487655790584971,45.36006658585828,11.020901465730276
343,0.38454521561781807,252.43471295705794,0.0581798029854435,0.053447585108300825,0.027391898047821456,45.36011018418048,11.020888369421149
344,0.21348236936436493,243.98634163328455,-0.3435869319497162,0.4220349721540646,0.7720684690398835,45.36016565027822,11.020867905469489
345,0.3622912502192964,247.32849535929464,0.7712872045060539,0.519803625737361,0.14315280646885833,45.360227049564855,11.020851902120214
346,0.039472704603197184,253.37446402163994,0.5895550366847662,-0.2047337750353927,0.027333978964593098,45.360268081308014,11.020833844645955
347,-0.44739998313597495,242.11556303546303,1.376897283143579,0.07873341245777948,0.37965753173357397,45.360338319381505,11.02081961630019
348,0.04846606852851243,247.8491810521159,-0.3385837245040483,1.1165819385370375,0.015525023125444262,45.36039562582514,11.020801674450922
349,1.1085259477964786,247.42389841272933,-0.13930105263603676,-0.31017962153305484,0.09389898990831004,45.360441900106416,11.020784252082448
350,0.2871445378750942,248.93257513777314,1.0352228646646764,0.22347632529371997,0.10442923309856501,45.360499675344975,11.02076528167741
351,0.3259994418256662,251.85535633602402,0.29516152849909316,0.35697935156335553,0.5030448480903664,45.36055476266029,11.020753981340025
352,0.47968409619026303,244.91688803420135,0.7943301093586487,0.9395191415458767,-0.15429315301209848,45.360612259998675,11.020733707827882
353,0.12274605261226462,252.55932835694858,0.3447809112868195,-0.006241701874606969,0.7557427380806339,45.36067054403274,11.02071374915026
354,0.6879035140253537,252.88533776539143,0.11973062586383047,0.08928146254927011,0.024579475237549633,45.36071581787402,11.020699754176322
355,0.9915839994807427,243.39781940348436,0.6062688315947394,-0.14186339839515916,0.12413826554106833,45.36077301152829,11.020679925601893
356,0.7206771607989149,236.11815223176606,-0.1653144699241151,-0.45068845491678194,0.5759980975066947,45.36082948126371,11.02066411529881
357,-0.237620853028351,248.88203527125526,-1.0200728773075962,0.18640542189034573,-0.38330789153765443,45.36088608775686,11.020646919799017
358,0.5394570438115212,249.39233005923057,0.3297126345809802,0.06070334321639276,0.5665618304365792,45.360937331193945,11.020627356335654
359,1.094350073092916,233.22052695697093,-0.2903283970889804,0.3349201922908489,0.9461012119373788,45.360988251858394,11.020611856702414
360,0.392617156757459,245.0837422254196,-0.28902590058144817,-0.26079836687344055,0.391737351309308,45.36105422066391,11.020597056955484
361,0.2236190566570347,237.01908523929512,0.7350087115444504,-0.3136466112098502,0.5659679479595041,45.361101187535816,11.020575835925662
362,0.4108103338469959,248.31151680914274,0.7165351554743036,0.21779620148945084,0.6414904785653694,45.36115309247838,11.020560648132681
363,0.6461501049386181,243.3534480291667,-0.7593796486236085,0.28196150125493596,0.14442757334442724,45.36121224467942,11.0205459504652
364,0.9332677587981524,246.9647648464043,-0.10782455677011081,0.03814829887486952,0.04310350204603904,45.3612711062058,11.020523591483247
365,0.4855373607401561,252.99070093225274,-1.2490557085262235,0.1233541492002283,-0.23594816683986256,45.361319415601855,11.020512189396305
366,0.3675972495340295,249.83005683588425,0.3806381103159212,-0.5544464037163117,0.34982649999686466,45.36137945495379,11.020494923722426
367,0.19773900980464104,248.1503599574811,-0.6941425301644742,-0.24751352791670292,0.3773012096617332,45.361439239991434,11.020477262036461
368,0.4040155250817939,239.93077842425456,-0.2963817343546593,0.32657441101030255,0.9498827120650476,45.361489763261304,11.020462200874919
369,0.7470891533218472,253.7090976195152,-0.28871501593273896,-0.3854275256960534,-0.6314547570959526,45.36155043811821,11.020440772891423
370,0.6181963087079066,242.24465474771588,-0.6747683802045383,-0.573322493494061,-0.3842467879004955,45.361598336753055,11.020427770718829
371,0.5952273680644323,243.62066424103108,-0.14971926416635245,0.11033797333615909,-0.17421077875744323,45.36165407417462,11.020405355092283
372,1.2027653733479002,252.9423719949698,0.23731989409146495,-0.36167474208635647,0.31731333743860207,45.36171710753936,11.020389618578687
373,0.41509047772076374,244.14302643480625,0.08158703537112232,0.6310816085586003,0.3166504485055536,45.36177255001005,11.02037015450376
374,0.4476460855293854,245.7566961218488,-0.599053646619249,0.17348810359536032,0.003465843057086342,45.36183151023069,11.020356210869712
375,1.0190027705464773,250.5370451681016,-0.5186589053252076,0.10338517173993274,0.044368382575354276,45.36188114240955,11.020334912425305
376,0.43847326637390427,244.153076439733,0.9452866592090521,-0.10761226091329343,-0.0746022852696821,45.361933506577586,11.02032147151585
377,0.942099575741447,247.60466186282704,0.02255028054445286,0.8313576848759865,-0.22021326792858462,45.36199215121679,11.020300357830626
378,0.526057177199875,249.90214063943296,0.6115306328925341,0.7942406936610306,0.2475658907397179,45.36205224915392,11.020289382351237
379,0.2606028734646557,256.6029601869502,1.1321065093829563,0.4869460237455092,-0.0806086613486813,45.3620966421329,11.020274141419783
380,0.033766919222593506,242.3404479205456,-0.6327098560562809,-0.20010820771372842,-0.7621467730889685,45.362157068966624,11.020252269242107
381,0.7028822665597874,246.61943863147064,0.238182111924156,0.284341285059424,0.2097369912780297,45.36221475207545,11.020236922562988
382,-0.010306755256005662,250.7112188071086,-0.10552816751070328,-0.517791375064543,-0.32798519000139487,45.36226492333146,11.020220074861387
