,Speed,Degrees,Acceleration,M0C,M1C,Lat,Lon
0,0.4342507238571309,243.50461634040138,0.26536532405367436,0.12073468270395249,-0.3584624530577034,45.35966047584618,11.02059596775883
1,0.5533364228413556,246.03714720911773,0.5761500074218594,0.5336156288010165,0.14340752138722085,45.359716914446764,11.020580625984168
2,0.1738530438579145,245.22301355767837,-1.724133938527735,0.12120900064734928,0.2678586586670768,45.3597638980353,11.020560832251423
3,1.0568252652066958,248.39227772068955,1.4378107613927806,-0.13036537389913633,-0.14857294156070538,45.359828282947134,11.020542898054751
4,0.3311661238643758,249.7812486531139,0.04813895920113005,0.12971211090855025,0.3667863696641904,45.35988749041471,11.020532148938535
5,0.13115811773551472,231.02317560144468,0.2734876844711874,0.6564158789322952,0.5043434534050915,45.35993230497174,11.020509093702863
6,0.23876307587159784,246.70524471402786,-0.6969366574234873,-0.4485520350121914,0.13243808807410307,45.359994851459184,11.020493310394563
7,-0.07407334325582793,254.90250070776665,0.20285922679157425,0.17128664787111758,-0.2752201866951258,45.36004615626891,11.020478799648027
8,0.7306630321268038,243.568126960027,-0.013216655227175461,-0.4340203492382863,0.11919940461885893,45.36010300405879,11.020459714012423
9,0.18655789523094019,242.62627283902555,-1.0292285590926407,-0.1992725793100419,-0.6293077661137564,45.36015691298916,11.02044673763275
10,0.5828630307987501,246.97498910375901,-0.8396338072401912,-0.028060378345173845,0.1255894097232848,45.360204819990585,11.020424641020991
11,0.16480639769533584,243.77146729902967,0.10656433044122571,0.6977844960682181,-0.8144363421608922,45.36027007812532,11.020406291144177
12,0.7560014068727567,252.4239794540036,-0.04980159008143819,-0.3682026170221149,-1.1126856265752936,45.36033003971932,11.020390892883366
13,0.6011868420556675,246.68762954554978,0.7287854146511541,-0.6936767858164345,-0.3041540431198229,45.36038162876569,11.020372049225553
14,0.4395576711203246,255.0789001304534,0.327773706465959,-0.18401369943688528,0.0091648335631197,45.36043189068145,11.02035571119803
15,0.12891166958550304,250.11027317951866,-0.6580157447272064,-0.15594186865326765,-0.2820869516568215,45.360488994913354,11.020341811594564
16,0.8121402124457382,259.2568540427639,-0.47580727501806,0.9139007296020396,-0.4764900495090691,45.360545264059276,11.020324260341779
17,0.24768412029917253,251.28630333156866,-1.232303130082174,0.13312027044887378,0.0965016281808814,45.36060172244877,11.020305300569385
18,0.3482297023014684,250.48613547072867,0.10593532089982773,0.49201901545573035,-0.5112498645545971,45.36065315524749,11.020288491157702
19,0.9283479436956112,243.23856483012673,-0.16825154744918916,-0.5204787042287602,-0.7650441168771008,45.36071013652161,11.020271896622623
20,0.2636310123446438,243.90082573393892,0.023568913791870053,0.06398235318323066,0.016724770710459972,45.3607718551897,11.020253231361112
21,0.7848921516981848,240.12279273379409,-0.04627992653360873,-0.44767695230089544,-0.7172874225719065,45.360833376401715,11.020238020036548
22,0.7857121590274923,244.23390574627024,0.14272964817361802,-0.6191435599498153,-0.03880050253195812,45.36088194930267,11.020221979261121
23,0.5678487822384165,247.52177781723285,0.8047808344477895,0.31212901462454606,-0.11533047362344902,45.36092631135134,11.020205151799
24,1.4122986967388806,251.4599849811792,0.8006512052719854,0.5027715158068282,-0.42754247701730935,45.36099484727615,11.02018651698773
25,0.6175422560209369,247.7313985104011,0.9942873452234942,-0.4320463141245432,-0.5408549181128083,45.36103854258635,11.020169193122937
26,0.651933345268902,251.77473631049378,0.047380468571956866,0.4846177892643219,0.050495502571660925,45.36109080137293,11.020153408791742
27,0.28769681489145243,259.1760422391329,0.051946115786742866,-0.44320473129400084,0.5535215044990743,45.36116094339834,11.020138152118431
28,-0.10609638400071086,236.83430338000306,0.07063450770289245,-0.3166404817232603,0.26207776078604483,45.36122035675288,11.020119878274327
29,0.43336629961514456,245.17110976764766,-0.45068106306602834,0.497623641665877,0.5293947240538472,45.36127400768312,11.02010195545386
30,0.3853894441693855,253.3767415987162,0.36962301411608567,0.16702546525959877,0.3055609670072403,45.36132648748537,11.020082933402929
31,0.023314175644567725,245.29640519309748,-0.44748180820367167,0.03148455271908761,-0.32054569053976445,45.36137224599822,11.020067983929188
32,0.06602965811455935,243.4039353618352,0.9862482337628228,-0.3549543472416856,0.7419779351262145,45.36143611930728,11.020045701530083
33,0.17311769324048726,241.57560274641543,0.729532671524498,0.9238014400668552,0.3488337394079842,45.36148801622628,11.020033444397033
34,0.3802443905745424,239.23173516769143,0.6906109764560553,0.41593956416501454,0.7181079885272383,45.3615509482785,11.02001837599059
35,0.3676793085813235,250.58109875616583,0.06350293118946346,-0.52184746980798,-0.5638576609652759,45.36159056495447,11.01999735201838
36,0.5774473528726414,253.06934698279204,-0.13930094547084768,-0.6150814717527366,-0.2973656960028191,45.36165059507351,11.019980728188376
37,0.36811890566582095,240.07967070527863,-0.39873471672587696,0.6443538513665958,-0.29492000003881724,45.36170727816862,11.019964614389679
38,0.8786840509821257,245.49607153152385,-0.5204308437218702,-0.6831712322343988,0.08723350136439234,45.36176449368728,11.019949906183612
39,0.2988751728315662,255.15974920522012,0.2157429909777513,-0.7520037568673762,0.5965433356404329,45.361819262511354,11.019932263604462
40,0.9654293861541424,243.86960467498469,0.3448148879350534,0.22768651116744007,0.17647530045751794,45.361871482755866,11.01991359153177
41,0.566184028230172,238.2853214663838,0.6607107022618157,0.07249321688624441,-0.7848168640077962,45.36192390269224,11.019896936757828
42,1.2820032681057625,249.91470589139647,-1.9426270866180197,0.045605819786551344,0.30516166230897995,45.36197927062634,11.019879410683323
43,0.37630807769450647,249.91102285097128,-1.2847361009057072,-0.31160618712774235,0.6811584829161313,45.36203390650994,11.019863598750517
